practice_code_standardised,ocs_months_observed,gpad_months_observed,months_with_denominator,annual_patient_month_exposure,mean_monthly_list_size,maximum_percentage_monthly_change,ocs_annual_total_submissions,ocs_annual_clinical_submissions,ocs_annual_administrative_submissions,ocs_annual_other_unknown_submissions,ocs_submissions_per_1000_patient_months,ocs_clinical_share,ocs_administrative_share,ocs_other_unknown_share,ocs_component_reconciliation_difference,ocs_mean_absolute_monthly_rate_change,gpad_annual_total_appointments,gpad_annual_attended,gpad_annual_dna,gpad_annual_status_unknown,gpad_annual_face_to_face,gpad_annual_telephone,gpad_annual_video_online,gpad_annual_home_visit,gpad_annual_mode_unknown,gpad_annual_mode_other,gpad_annual_same_day,gpad_annual_1_day,gpad_annual_2_to_7_days,gpad_annual_8_to_14_days,gpad_annual_15_to_21_days,gpad_annual_22_to_28_days,gpad_annual_over_28_days,gpad_annual_over_14_days,gpad_annual_booking_unknown,gpad_annual_booking_other,gpad_appointments_per_1000_patient_months,gpad_dna_share,gpad_face_to_face_share,gpad_telephone_share,gpad_same_day_share,gpad_1_day_share,gpad_2_to_7_days_share,gpad_1_to_7_days_share,gpad_8_to_14_days_share,gpad_within_7_days_share,gpad_over_14_days_share,gpad_mean_absolute_monthly_rate_change,gpad_status_reconciliation_difference,gpad_mode_reconciliation_difference,gpad_booking_reconciliation_difference,cbt_months_with_any_record,cbt_inbound_complete_months,cbt_mapping_valid_months,cbt_integrity_gap_months,cbt_any_integrity_gap_flag,cbt_annual_inbound_calls,cbt_inbound_calls_per_1000_patient_months,cbt_mean_absolute_monthly_call_rate_change,cbt_call_rate_range,cbt_outcome_complete_months,cbt003_007_comparable_months,cbt003_answered_calls,cbt007_answered_calls,cbt_missed_calls,cbt_ivr_calls,cbt_callback_requests,cbt_answered_share_cbt003,cbt_answered_share_cbt007_sensitivity,cbt_missed_share,cbt_ivr_share,cbt_callback_request_share,cbt003_007_relative_difference
F85705,12,12,12,155007.0,12917.25,0.5881454323250841,11604.0,9039.0,2565.0,0.0,74.86113530356694,0.7789555325749742,0.22104446742502584,0.0,0.0,28.114585318694232,73010,66860,5170,980,28097,38759,5952,46,156,0,48491,8145,12232,3047,691,298,93,1082,13,0,471.0109866006051,0.07081221750445145,0.3848376934666484,0.5308724832214765,0.6641692918778249,0.11156006026571702,0.16753869332968085,0.2790987535953979,0.04173400903985756,0.9432680454732228,0.014819887686618271,40.23258874073444,0,0,0,12,12,12,0,0,97520.0,629.1328778700316,48.72064520498898,173.18094714691267,12,12,53764.0,53764.0,5072.0,32920.0,5764.0,0.551312551271534,0.551312551271534,0.052009844134536506,0.33757178014766204,0.059105824446267434,0.0
F86005,12,12,12,100308.0,8359.0,1.2477064220183485,7507.0,3732.0,3775.0,0.0,74.83949435737927,0.4971360063940322,0.5028639936059678,0.0,0.0,7.9985073264845,43036,33209,1619,8208,17848,14206,10907,72,3,0,20122,7430,5729,5987,2573,837,350,3760,8,0,429.03856123140724,0.03761966725532113,0.41472255785853707,0.3300957338042569,0.4675620410818849,0.17264615670601358,0.13312110790965703,0.3057672646156706,0.13911608885584162,0.7733293056975555,0.08736871456455061,49.13509153980331,0,0,0,12,12,12,0,0,41293.0,411.6620807911632,29.16686596808455,87.1926262143653,12,12,15816.0,15816.0,1533.0,20603.0,3341.0,0.3830189136173201,0.3830189136173201,0.037124936429903374,0.49894655268447435,0.08090959726830213,0.0
F86006,12,12,12,80083.0,6673.583333333333,4.589885252868679,4406.0,2692.0,1714.0,0.0,55.01791890913177,0.6109850204266909,0.3890149795733091,0.0,0.0,9.670779955944107,28581,27130,1246,205,9834,17939,808,0,0,0,14159,4762,7197,1832,399,184,48,631,0,0,356.89222431727086,0.04359539554249327,0.34407473496378715,0.6276547356635527,0.4953990413211574,0.16661418424827681,0.2518106434344495,0.41842482768272626,0.0640985269934572,0.9138238690038837,0.02207760400265911,19.817974798719266,0,0,0,12,12,12,0,0,61534.0,768.3778080241749,76.87797127584726,224.64371866235706,12,12,27787.0,28047.0,2611.0,28443.0,2433.0,0.45157148893294763,0.45579679526765693,0.042431826307407286,0.4622322618389833,0.03953911658595248,0.00935689351135423
F86007,12,12,12,165055.0,13754.583333333334,0.6202668589974756,3988.0,2694.0,1294.0,0.0,24.161643088667415,0.6755265797392177,0.32447342026078235,0.0,0.0,3.8445620839052808,85905,80384,4474,1047,43243,34369,7457,829,7,0,35380,6830,22207,12461,5838,1726,1290,8854,173,0,520.4628760110267,0.05208078691577906,0.5033816425120773,0.4000814853617368,0.41185029974972354,0.07950643152319423,0.25850648972702406,0.3380129212502183,0.14505558465747045,0.7498632209999418,0.10306734183109248,60.735876797357335,0,0,0,12,12,12,0,0,98392.0,596.1164460331405,55.88418219301645,190.57180053837703,12,12,44204.0,44489.0,6218.0,18171.0,29514.0,0.44926416781852185,0.45216074477599805,0.06319619481258638,0.18467964875193105,0.29996341165948454,0.0064473803275721655
F86008,12,12,12,188708.0,15725.666666666666,1.0130429276940611,32258.0,25508.0,6750.0,0.0,170.94134853848274,0.790749581499163,0.209250418500837,0.0,0.0,19.626239750272212,67734,52901,5744,9089,37106,23149,0,1519,5960,0,28013,5125,14962,11915,5112,1590,951,7653,66,0,358.93549823006975,0.0848023149378451,0.5478194112262674,0.34176336847078276,0.4135736852983731,0.07566362535801813,0.22089349514276435,0.2965571205007825,0.17590870168600703,0.7101308057991556,0.11298609265656834,33.41747807213539,0,0,0,12,12,12,0,0,80014.0,424.00958093986475,65.85101024601006,211.30917015367407,12,12,30357.0,30357.0,13343.0,24934.0,11380.0,0.3793961056815057,0.3793961056815057,0.16675831729447346,0.31162046641837676,0.14222511060564402,0.0
F86011,12,12,12,113751.0,9479.25,1.6037138636843216,9741.0,7346.0,2395.0,0.0,85.63441200516918,0.7541320192998665,0.24586798070013346,0.0,0.0,25.854463468389575,44312,38539,3126,2647,21824,17564,4551,355,18,0,18684,3149,12745,8237,980,135,39,1154,343,0,389.5526193176324,0.07054522476981405,0.49250767286513814,0.39637118613468136,0.4216465065896371,0.07106427152915688,0.2876196064271529,0.3586838779563098,0.18588644159595594,0.7803303845459469,0.026042606968766924,37.85356057499185,0,0,0,12,12,12,0,0,47466.0,417.2798480892476,42.22413997200087,163.85657779985485,12,12,27499.0,27499.0,5892.0,12816.0,1259.0,0.5793410019803649,0.5793410019803649,0.12413095689546201,0.2700037921880925,0.026524248936080564,0.0
F86020,12,12,12,77918.0,6493.166666666667,0.4666355576294913,545.0,308.0,237.0,0.0,6.994532713878693,0.5651376146788991,0.43486238532110094,0.0,0.0,1.1418151675130703,34806,32789,1662,355,22096,12677,0,0,33,0,15444,1845,5144,4630,3480,1946,2312,7738,5,0,446.7003773197464,0.04775038786416135,0.6348330747572257,0.3642188128483595,0.44371660058610585,0.05300810205137045,0.14779061081422742,0.20079871286559786,0.13302304200425213,0.6445153134517038,0.222317991150951,69.83047755177671,0,0,0,12,12,12,0,0,51169.0,656.703200800842,51.51557495320769,211.3758348044173,12,12,30192.0,30192.0,1271.0,18407.0,1299.0,0.5900447536594422,0.5900447536594422,0.024839258144579726,0.359729523735074,0.025386464460904062,0.0
F86025,12,12,12,228527.0,19043.916666666668,0.541573749601784,13367.0,8623.0,4744.0,0.0,58.491994381407885,0.6450961322660282,0.3549038677339717,0.0,0.0,7.43789496926043,76327,68880,3538,3909,49793,13586,12105,298,545,0,23642,7616,23823,15361,3998,1330,557,5885,0,0,333.99554538413406,0.04635319087609889,0.6523641699529655,0.1779973010861163,0.3097462234857914,0.09978120455408965,0.3121175992767959,0.4118988038308855,0.201252505666409,0.7216450273166769,0.07710246701691406,34.430656034799306,0,0,0,12,12,12,0,0,141932.0,621.0732211073528,43.04887671013092,163.05073444397726,12,12,48160.0,48160.0,27716.0,41333.0,24723.0,0.33931741960939044,0.33931741960939044,0.19527661133500548,0.29121692077896455,0.17418904827663953,0.0
F86030,12,12,12,98702.0,8225.166666666666,0.7802974884174592,924.0,639.0,285.0,0.0,9.36151243135904,0.6915584415584416,0.30844155844155846,0.0,0.0,1.8640159741355335,36255,33983,2018,254,20257,13297,2629,72,0,0,24214,4642,6172,1029,155,27,12,194,4,0,367.3177848473182,0.05566128809819335,0.5587367259688318,0.366763205075162,0.6678802923734657,0.12803751206730107,0.17023858778099574,0.29827609984829684,0.028382292097641704,0.9661563922217625,0.005350986070886774,42.08724556093892,0,0,0,12,12,12,0,0,70789.0,717.1992462158821,67.3502712920026,206.44986750770852,12,12,47259.0,47268.0,4655.0,16383.0,2483.0,0.6676037237423893,0.667730862139598,0.0657588043340067,0.23143426238539885,0.035076071140996486,0.00019043991620643687
F86032,12,12,12,109098.0,9091.5,0.3759814220944377,2037.0,1459.0,578.0,0.0,18.671286366386184,0.7162493863524791,0.28375061364752086,0.0,0.0,4.752761203956462,43376,40100,2150,1126,38049,225,4739,363,0,0,22578,4325,6557,6265,2244,887,483,3614,37,0,397.58749014647384,0.049566580597565475,0.8771901512357064,0.0051872002950940615,0.5205182589450388,0.09970951678347473,0.15116654371080782,0.25087606049428257,0.14443471043895242,0.7713943194393212,0.0833179638509775,50.387521714856305,0,0,0,12,12,12,0,0,77971.0,714.6877119653889,69.09389875612182,194.11636081350218,12,12,29148.0,29165.0,3475.0,33384.0,11944.0,0.3738312962511703,0.37404932603147323,0.04456785215015839,0.42815918739018355,0.15318515858460197,0.0005832304103197475
F86038,12,12,12,137791.0,11482.583333333334,2.1004098360655736,14352.0,11275.0,3077.0,0.0,104.1577461517806,0.7856047937569677,0.21439520624303232,0.0,0.0,14.91468066906766,52322,46359,3781,2182,28677,19778,3464,403,0,0,23994,5019,11115,6943,2941,1189,1010,5140,111,0,379.7200107409047,0.0722640571843584,0.5480868468330722,0.378005427927067,0.4585833874851879,0.09592523221589389,0.21243453996406866,0.3083597721799626,0.13269752685294905,0.7669431596651504,0.09823783494514736,45.19918775909793,0,0,0,12,12,12,0,0,72810.0,528.4089672039538,41.31560698817745,122.7414770460901,12,12,44515.0,44515.0,6336.0,21182.0,777.0,0.6113857986540311,0.6113857986540311,0.08702101359703338,0.2909215767064964,0.010671611042439225,0.0
F86040,12,12,12,65658.0,5471.5,0.9957588050894339,137.0,62.0,75.0,0.0,2.086569801090499,0.45255474452554745,0.5474452554744526,0.0,0.0,1.1016429347538785,27531,25557,1653,321,20485,6995,0,51,0,0,14270,2313,5153,4631,893,236,30,1159,5,0,419.3091474001645,0.060041407867494824,0.7440703207293596,0.2540772220406088,0.5183247975009989,0.08401438378555083,0.18717082561476153,0.2711852094003124,0.16821038102502633,0.7895100069013112,0.04209799861973775,41.7797509285737,0,0,0,12,12,12,0,0,31720.0,483.10944591671995,60.8329511652102,176.73207963532002,12,12,19011.0,19011.0,5113.0,6398.0,1198.0,0.5993379571248424,0.5993379571248424,0.16119167717528374,0.20170239596469106,0.03776796973518285,0.0
F86057,12,12,12,100515.0,8376.25,1.14141535504025,9971.0,6015.0,3956.0,0.0,99.19912450877979,0.6032494233276502,0.3967505766723498,0.0,0.0,13.661014786254192,83820,68306,2420,13094,31933,34740,9144,213,7790,0,53858,9982,14168,4006,1088,469,244,1801,5,0,833.9053872556335,0.028871391076115485,0.3809711286089239,0.41445955619183966,0.642543545693152,0.1190885230255309,0.1690288713910761,0.288117394416607,0.04779288952517299,0.930660940109759,0.02148651873061322,87.83158518526608,0,0,0,12,12,12,0,0,67519.0,671.7305874745063,73.79159595757902,199.3445044945297,12,12,42938.0,42938.0,6232.0,12612.0,5737.0,0.635939513322176,0.635939513322176,0.0922999452006102,0.18679186599327596,0.08496867548393786,0.0
F86062,12,12,12,76231.0,6352.583333333333,1.3749000799360511,1228.0,454.0,774.0,0.0,16.108932061759653,0.3697068403908795,0.6302931596091205,0.0,0.0,5.562890481233287,24020,22393,1234,393,6957,16141,865,50,7,0,11746,1572,4196,3781,2045,450,230,2725,0,0,315.0949088953313,0.051373855120732725,0.2896336386344713,0.6719816819317236,0.4890091590341382,0.06544546211490425,0.17468776019983348,0.24013322231473772,0.1574104912572856,0.729142381348876,0.11344712739383847,34.50375259301918,0,0,0,12,12,12,0,0,51852.0,680.1957209009458,60.43802651627691,203.12617696805398,12,12,28515.0,28559.0,3107.0,15588.0,4596.0,0.5499305716269383,0.5507791406310267,0.059920543084162614,0.3006248553575561,0.08863688960888683,0.0015430475188497282
F86064,12,12,12,55913.0,4659.416666666667,0.5327082889409759,929.0,469.0,460.0,0.0,16.61509845653068,0.5048439181916039,0.4951560818083961,0.0,0.0,2.2326797234006577,24868,23292,1269,307,17037,6715,848,268,0,0,11467,1838,6517,3357,876,521,292,1689,0,0,444.7623987265931,0.051029435419012385,0.6850973138169535,0.2700257358854753,0.46111468553964935,0.07391024609940486,0.2620636963165514,0.33597394241595624,0.13499276178221006,0.7970886279556056,0.06791861026218433,74.56907299163338,0,0,0,12,12,12,0,0,32667.0,584.2469550909449,58.08318232550776,153.46475994180457,12,12,21752.0,21765.0,1180.0,8831.0,889.0,0.6658707564208528,0.6662687115437598,0.036122080386934825,0.27033397618391647,0.027214008020326322,0.0005976461934534755
F86066,12,12,12,89911.0,7492.583333333333,1.1970410221923335,4332.0,2701.0,1631.0,0.0,48.18097896809067,0.6234995383194829,0.3765004616805171,0.0,0.0,7.5209277744514615,47134,42846,2403,1885,25629,10369,11056,74,6,0,26371,5028,9049,4266,1742,489,150,2381,39,0,524.2295158545672,0.05098230576653796,0.5437476131879323,0.21998981626851105,0.5594899647812619,0.10667458734671363,0.19198455467390843,0.29865914202062205,0.0905079136080112,0.8581491068018839,0.05051555140662791,67.41594282418299,0,0,0,12,12,12,0,0,49118.0,546.2957813838129,44.954031264537484,143.93528124691176,12,12,27525.0,27525.0,4632.0,14182.0,2779.0,0.5603851948369233,0.5603851948369233,0.09430351398672585,0.28873325461134414,0.05657803656500672,0.0
F86074,12,12,12,169123.0,14093.583333333334,0.8966358223943763,11158.0,7147.0,4011.0,0.0,65.97565085765982,0.6405269761606023,0.3594730238393977,0.0,0.0,9.870301791180587,68379,62717,2367,3295,31841,24163,9792,349,2234,0,19348,5733,13295,10442,11347,5431,2774,19552,9,0,404.31520254489334,0.03461589084368008,0.46565466005645006,0.35336872431594496,0.2829523684172041,0.08384153029438862,0.19443103876921278,0.2782725690636014,0.15270770265724856,0.5612249374808055,0.2859357405051258,42.876975868325104,0,0,0,12,12,12,0,0,78562.0,464.5258184871366,43.233971044550806,137.790434349348,12,12,60622.0,60703.0,2678.0,14522.0,659.0,0.7716453247116927,0.7726763575265395,0.034087726890863264,0.18484763626180598,0.008388279320791222,0.0013361485929200621
F86078,12,12,12,78603.0,6550.25,0.5988943488943489,5316.0,4972.0,344.0,0.0,67.63100645013549,0.9352896914973664,0.06471030850263355,0.0,0.0,21.88602096289263,33494,27365,927,5202,16021,13196,4233,44,0,0,21507,801,2716,3838,3266,1013,348,4627,5,0,426.11605155019527,0.027676598793813817,0.47832447602555683,0.39398101152445214,0.6421150056726578,0.023914730996596405,0.08108915029557533,0.10500388129217172,0.11458768734698752,0.7471188869648295,0.1381441452200394,64.12050529190974,0,0,0,12,12,12,0,0,50181.0,638.4107476813862,64.51263957357658,232.66283280053165,12,12,29005.0,29029.0,4729.0,13423.0,3000.0,0.5780076124429565,0.5784858811103805,0.09423885534365596,0.2674916801179729,0.05978358342799067,0.0008274435442165144
F86082,12,12,12,76213.0,6351.083333333333,0.6826480393713288,3831.0,2680.0,1151.0,0.0,50.26701481374569,0.6995562516314279,0.3004437483685722,0.0,0.0,5.759763147451873,42021,33529,4258,4234,30743,10900,99,184,95,0,14924,3254,10973,6223,2426,1514,2667,6607,40,0,551.3626284229724,0.10133028723733371,0.7316103852835487,0.2593941124675757,0.3551557554556055,0.07743747174032031,0.2611313390923586,0.33856881083267887,0.14809262035648843,0.6937245662882844,0.15723090835534614,51.2924243895762,0,0,0,12,12,12,0,0,60539.0,794.3395483710128,74.36539194261731,277.4426352944423,12,12,22737.0,22738.0,5372.0,29137.0,3292.0,0.37557607492690664,0.37559259320438065,0.08873618659046234,0.4812930507606667,0.05437816944449033,4.3981176056647754e-05
F86086,12,12,12,72307.0,6025.583333333333,1.2299915754001685,1804.0,639.0,1165.0,0.0,24.949175045292986,0.35421286031042126,0.6457871396895787,0.0,0.0,6.425384624879882,20357,18384,1731,242,17203,2506,404,220,24,0,7479,2325,4329,5531,582,78,28,688,5,0,281.5356742777324,0.08503217566439063,0.8450655794075748,0.12310261826398781,0.3673920518740482,0.11421132779879158,0.2126541238885887,0.3268654516873803,0.2717001522817704,0.6942575035614285,0.03379672839809402,26.131984165973083,0,0,0,12,12,12,0,0,36279.0,501.7356549158449,52.1082819252673,129.57213424629447,12,12,26735.0,27531.0,2064.0,6063.0,621.0,0.7369276992199344,0.7588687670553212,0.05689241710080212,0.1671214752336062,0.017117340610270405,0.029773704881241817
F86087,12,12,12,88856.0,7404.666666666667,0.945179584120983,2342.0,1871.0,471.0,0.0,26.357252183307825,0.7988898377455167,0.20111016225448336,0.0,0.0,3.474910426782024,28342,25615,1916,811,14513,13780,0,8,41,0,13543,3199,7182,3044,1065,240,69,1374,0,0,318.9655172413793,0.06760285089266813,0.5120668971843907,0.486204219885682,0.4778420718368499,0.11287135699668337,0.2534048408722038,0.36627619786888715,0.10740244160609695,0.8441182697057371,0.04847928868816597,30.002733560041978,0,0,0,12,12,12,0,0,57692.0,649.2752318357792,60.2919629687272,199.8556173451426,12,12,26380.0,26380.0,4292.0,17053.0,9967.0,0.45725577203078416,0.45725577203078416,0.07439506344033835,0.29558690979685226,0.17276225473202525,0.0
F86607,12,12,12,225014.0,18751.166666666668,0.8512013791617282,64827.0,34758.0,30069.0,0.0,288.1020736487507,0.5361654866028044,0.4638345133971956,0.0,0.0,22.307090676027983,88700,80192,4659,3849,45529,35489,6766,855,61,0,54593,2948,8956,8144,6454,4219,3169,13842,217,0,394.1976943656839,0.052525366403607665,0.5132919954904172,0.40010146561443066,0.6154791431792559,0.033235625704622324,0.1009695603156708,0.13420518602029313,0.09181510710259301,0.7496843291995491,0.15605411499436303,37.47507871546606,0,0,0,12,12,12,0,0,82519.0,366.72829246180237,23.81634951442115,66.8838909596447,12,12,52983.0,53054.0,5859.0,21107.0,2499.0,0.6420703110798726,0.6429307189859305,0.07100182988160303,0.2557835165234673,0.03028393460899914,0.0013400524696600797
F86616,12,12,12,107488.0,8957.333333333334,0.4922250811052691,1361.0,1167.0,194.0,0.0,12.661878535278356,0.8574577516531962,0.14254224834680382,0.0,0.0,2.2103833638214123,39579,35521,2471,1587,29041,7491,2324,621,102,0,14616,2982,5607,4607,4847,4745,2142,11734,33,0,368.21784757368266,0.06243209782965714,0.7337476944844489,0.18926703554915486,0.36928674296975667,0.07534298491624346,0.14166603501857045,0.21700901993481392,0.11640011117006493,0.5862957629045706,0.2964703504383638,42.85173716862094,0,0,0,12,12,12,0,0,56307.0,523.84452217922,50.4127405386608,127.94327178897356,12,12,34259.0,34260.0,3639.0,15272.0,3136.0,0.6084323441135205,0.60845010389472,0.06462784378496457,0.27122737847869716,0.05569467384161827,2.9189410082022242e-05
F86621,12,12,12,82499.0,6874.916666666667,0.989522700814901,1396.0,836.0,560.0,0.0,16.92141722929975,0.5988538681948424,0.40114613180515757,0.0,0.0,3.1229523952746234,27569,25211,1780,578,18991,8426,76,41,35,0,7461,2158,5222,8353,2778,1086,510,4374,1,0,334.1737475605765,0.06456527258877726,0.6888534223221735,0.30563313867024555,0.27063005549711633,0.07827632485762995,0.18941564801044652,0.26769197286807644,0.3029852370416047,0.5383220283651928,0.15865646196815264,47.53767685562161,0,0,0,12,12,12,0,0,45606.0,552.806700687281,46.39332797776296,127.38643319975148,12,12,32012.0,32507.0,4580.0,7638.0,881.0,0.7019251852826383,0.7127790203043459,0.10042538262509319,0.16747796342586502,0.019317633644695874,0.01546295139322754
F86625,12,12,12,69405.0,5783.75,1.6224703419399862,2486.0,1349.0,1137.0,0.0,35.8187450471868,0.5426387771520514,0.4573612228479485,0.0,0.0,6.860283094345724,18541,15871,1191,1479,12420,5895,62,26,138,0,10305,2167,3327,1407,660,399,269,1328,7,0,267.1421367336647,0.0642360174747856,0.6698667817269834,0.31794401596461896,0.5557952645488378,0.11687611239954696,0.17944015964618953,0.2963162720457365,0.07588587454829837,0.8521115365945742,0.07162504719270806,31.51352647964363,0,0,0,12,12,12,0,0,41153.0,592.9399899142713,73.57176571749154,253.3791198872915,12,12,20008.0,20210.0,3865.0,11362.0,5716.0,0.48618569727601874,0.4910942094136515,0.09391781887104221,0.2760916579593225,0.13889631375598377,0.010095961615353859
F86626,12,12,12,101943.0,8495.25,0.8459640465280225,2331.0,717.0,1614.0,0.0,22.865719078308466,0.3075933075933076,0.6924066924066924,0.0,0.0,5.957050385782295,28392,24869,1561,1962,16327,10883,0,17,1165,0,11247,2975,6816,2926,2611,1244,572,4427,1,0,278.5085783231806,0.05498027613412229,0.5750563539025078,0.3833122006198929,0.39613271344040574,0.10478303747534516,0.2400676246830093,0.34485066215835447,0.10305719921104536,0.7409833755987603,0.15592420400112708,33.80558753327531,0,0,0,12,12,12,0,0,60825.0,596.6569553574056,59.4694503254656,205.95750225694962,12,12,32334.0,32577.0,2348.0,22960.0,2940.0,0.5315906288532676,0.5355856966707768,0.03860254829428689,0.37747636662556516,0.04833538840937115,0.0075153089627018
F86627,12,12,12,165608.0,13800.666666666666,0.4284365696027885,45902.0,32677.0,13225.0,0.0,277.1726003574706,0.7118861923227746,0.2881138076772254,0.0,0.0,22.632595491426436,75720,67814,5475,2431,40653,32710,34,2314,9,0,27916,7184,21646,11303,3296,2108,2248,7652,19,0,457.2242886817062,0.07230586370839936,0.5368858954041205,0.431986265187533,0.3686740623349181,0.09487585842577918,0.2858689910195457,0.3807448494453249,0.14927363972530375,0.749418911780243,0.10105652403592182,41.27624379042847,0,0,0,12,12,12,0,0,84673.0,511.2856866818028,48.30712879432128,154.07358589449052,12,12,43476.0,43478.0,10883.0,28315.0,1906.0,0.5134576547423618,0.5134812750227346,0.12852975564819955,0.334404119376897,0.022510127195209808,4.600239212439047e-05
F86638,12,12,12,52834.0,4402.833333333333,0.9905551716194425,655.0,221.0,434.0,0.0,12.397319907635234,0.3374045801526718,0.6625954198473283,0.0,0.0,2.5447218554476687,16708,14738,1056,914,8623,7401,134,0,550,0,3738,982,2313,3602,3075,1498,1497,6070,3,0,316.2357572775107,0.06320325592530525,0.5161000718218818,0.44296145559013644,0.2237251615992339,0.05877423988508499,0.13843667704093848,0.19721091692602347,0.21558534833612641,0.4209360785252574,0.36329901843428297,60.64755117667883,0,0,0,12,12,12,0,0,31812.0,602.1122761857895,60.565759067971264,209.32020325169992,12,12,22283.0,22595.0,771.0,8199.0,247.0,0.7004589463095687,0.7102665660756947,0.024236137306676727,0.2577329309694455,0.007764365648183075,0.014001705335906296
