practice_code_standardised,ocs_submissions_per_1000_patient_months,ocs_clinical_share,ocs_administrative_share,gpad_appointments_per_1000_patient_months,gpad_dna_share,gpad_face_to_face_share,gpad_telephone_share,gpad_same_day_share,gpad_1_to_7_days_share,gpad_8_to_14_days_share,gpad_over_14_days_share,ocs_mean_absolute_monthly_rate_change,gpad_mean_absolute_monthly_rate_change,cbt_inbound_calls_per_1000_patient_months,cbt_mean_absolute_monthly_call_rate_change,cbt_call_rate_range
F86058,271.4259425518745,0.4017134404404816,0.5982865595595185,311.8269976077222,0.059854432303868096,0.4595575743486114,0.334966648187557,0.5708077755324666,0.289615336468821,0.09594234517784653,0.04324111661510399,32.67520049773538,28.294677816607294,428.02812738739846,38.998983738196905,132.9543843998576
F86062,16.108932061759653,0.3697068403908795,0.6302931596091205,315.0949088953313,0.051373855120732725,0.2896336386344713,0.6719816819317236,0.4890091590341382,0.24013322231473772,0.1574104912572856,0.11344712739383847,5.562890481233287,34.50375259301918,680.1957209009458,60.43802651627691,203.12617696805398
F86064,16.61509845653068,0.5048439181916039,0.4951560818083961,444.7623987265931,0.051029435419012385,0.6850973138169535,0.2700257358854753,0.46111468553964935,0.33597394241595624,0.13499276178221006,0.06791861026218433,2.2326797234006577,74.56907299163338,584.2469550909449,58.08318232550776,153.46475994180457
F86066,48.18097896809067,0.6234995383194829,0.3765004616805171,524.2295158545672,0.05098230576653796,0.5437476131879323,0.21998981626851105,0.5594899647812619,0.29865914202062205,0.0905079136080112,0.05051555140662791,7.5209277744514615,67.41594282418299,546.2957813838129,44.954031264537484,143.93528124691176
F86074,65.97565085765982,0.6405269761606023,0.3594730238393977,404.31520254489334,0.03461589084368008,0.46565466005645006,0.35336872431594496,0.2829523684172041,0.2782725690636014,0.15270770265724856,0.2859357405051258,9.870301791180587,42.876975868325104,464.5258184871366,43.233971044550806,137.790434349348
F86078,67.63100645013549,0.9352896914973664,0.06471030850263355,426.11605155019527,0.027676598793813817,0.47832447602555683,0.39398101152445214,0.6421150056726578,0.10500388129217172,0.11458768734698752,0.1381441452200394,21.88602096289263,64.12050529190974,638.4107476813862,64.51263957357658,232.66283280053165
F86082,50.26701481374569,0.6995562516314279,0.3004437483685722,551.3626284229724,0.10133028723733371,0.7316103852835487,0.2593941124675757,0.3551557554556055,0.33856881083267887,0.14809262035648843,0.15723090835534614,5.759763147451873,51.2924243895762,794.3395483710128,74.36539194261731,277.4426352944423
F86086,24.949175045292986,0.35421286031042126,0.6457871396895787,281.5356742777324,0.08503217566439063,0.8450655794075748,0.12310261826398781,0.3673920518740482,0.3268654516873803,0.2717001522817704,0.03379672839809402,6.425384624879882,26.131984165973083,501.7356549158449,52.1082819252673,129.57213424629447
F86087,26.357252183307825,0.7988898377455167,0.20111016225448336,318.9655172413793,0.06760285089266813,0.5120668971843907,0.486204219885682,0.4778420718368499,0.36627619786888715,0.10740244160609695,0.04847928868816597,3.474910426782024,30.002733560041978,649.2752318357792,60.2919629687272,199.8556173451426
F86088,34.40966231205324,0.40974212034383956,0.5902578796561605,227.78736340481473,0.07726157841581302,0.6896551724137931,0.30500649256961476,0.45758187851680854,0.2680709854277882,0.18698600490549705,0.08728899148751984,4.741935410576787,31.914813778664687,583.4853339906334,59.94715574429354,181.98929159707495
F86607,288.1020736487507,0.5361654866028044,0.4638345133971956,394.1976943656839,0.052525366403607665,0.5132919954904172,0.40010146561443066,0.6154791431792559,0.13420518602029313,0.09181510710259301,0.15605411499436303,22.307090676027983,37.47507871546606,366.72829246180237,23.81634951442115,66.8838909596447
F86612,40.22560391614345,0.6177248677248677,0.38227513227513227,362.21666489305096,0.0824825560044069,0.7919941241278002,0.19985310319500552,0.39573999265515974,0.4586852735952993,0.08997429305912596,0.05515975027543151,7.2891173129938105,54.79797915834563,757.2895604980313,89.12037303433554,214.74182383273296
F86616,12.661878535278356,0.8574577516531962,0.14254224834680382,368.21784757368266,0.06243209782965714,0.7337476944844489,0.18926703554915486,0.36928674296975667,0.21700901993481392,0.11640011117006493,0.2964703504383638,2.2103833638214123,42.85173716862094,523.84452217922,50.4127405386608,127.94327178897356
F86621,16.92141722929975,0.5988538681948424,0.40114613180515757,334.1737475605765,0.06456527258877726,0.6888534223221735,0.30563313867024555,0.27063005549711633,0.26769197286807644,0.3029852370416047,0.15865646196815264,3.1229523952746234,47.53767685562161,552.806700687281,46.39332797776296,127.38643319975148
F86624,7.954849539007955,0.5840978593272171,0.41590214067278286,405.1621378354052,0.02527769438607025,0.5429000300210147,0.37027919543680576,0.2930651456019213,0.5544881416991895,0.1323926748724107,0.019753827679375564,2.306897842150912,44.29881582949046,659.6443428126596,60.604221348170036,167.03815795114372
F86625,35.8187450471868,0.5426387771520514,0.4573612228479485,267.1421367336647,0.0642360174747856,0.6698667817269834,0.31794401596461896,0.5557952645488378,0.2963162720457365,0.07588587454829837,0.07162504719270806,6.860283094345724,31.51352647964363,592.9399899142713,73.57176571749154,253.3791198872915
F86626,22.865719078308466,0.3075933075933076,0.6924066924066924,278.5085783231806,0.05498027613412229,0.5750563539025078,0.3833122006198929,0.39613271344040574,0.34485066215835447,0.10305719921104536,0.15592420400112708,5.957050385782295,33.80558753327531,596.6569553574056,59.4694503254656,205.95750225694962
F86627,277.1726003574706,0.7118861923227746,0.2881138076772254,457.2242886817062,0.07230586370839936,0.5368858954041205,0.431986265187533,0.3686740623349181,0.3807448494453249,0.14927363972530375,0.10105652403592182,22.632595491426436,41.27624379042847,511.2856866818028,48.30712879432128,154.07358589449052
F86638,12.397319907635234,0.3374045801526718,0.6625954198473283,316.2357572775107,0.06320325592530525,0.5161000718218818,0.44296145559013644,0.2237251615992339,0.19721091692602347,0.21558534833612641,0.36329901843428297,2.5447218554476687,60.64755117667883,602.1122761857895,60.565759067971264,209.32020325169992
F86641,24.493925156370075,0.49523431294678316,0.5047656870532169,386.9125786714137,0.0697171590194846,0.532193588937775,0.39371464487743557,0.32947831552482715,0.35032055311125077,0.12163419233186674,0.19796354494028912,6.1115273650367445,44.18186681586715,538.0881508934738,43.59292947713757,95.14477755278739
F86644,90.05847953216374,0.6294372294372295,0.37056277056277054,555.3021442495127,0.05007547302278232,0.5813002422157475,0.3524063607961526,0.35912872538350826,0.43649734966826975,0.11664969986309545,0.08756625829325658,20.061227965127884,76.1262342477305,460.48732943469787,54.311542419925324,124.8999040507303
F86650,251.6312500575194,0.7309999268524614,0.2690000731475386,369.8451117716894,0.03647945853136587,0.5510239629731007,0.13810436210714908,0.504242665538607,0.3856222161395476,0.061437778386045236,0.01841391494761988,16.52931530037935,35.78178195815229,387.30339870604365,35.021797786443216,97.9525692180822
F86652,28.384227265118724,0.18955349620893008,0.81044650379107,617.3031397211794,0.04902188650009684,0.7689134224288204,0.19612628316870037,0.7239976757699013,0.22192523726515595,0.027619601007166376,0.024578733294596165,6.333048720531905,62.886708902236506,722.5304287524809,82.15896999890973,194.01805071093554
F86657,6.125635584737959,0.41830065359477125,0.5816993464052288,422.56876326220123,0.06885688568856886,0.9080013264484343,0.0736652612629684,0.4698943578568383,0.25709413046567814,0.10670803922497513,0.16571130797290257,1.3125554315669274,37.845629038510545,535.0222204428073,34.763816077689874,98.04222252881027
F86658,29.884493139357605,0.7354085603112841,0.26459143968871596,360.95247939223236,0.0735583634606436,0.6941332283351828,0.30583097684074884,0.3369724737802914,0.3280595625872499,0.18448652324873824,0.15008769731896768,6.1607336108962905,41.313841435788625,514.5223390785292,34.827422875906635,140.7870312663179
F86664,12.428212041333827,0.5024193548387097,0.4975806451612903,309.88343539835427,0.045669189468917785,0.9171356491364254,0.08286435086357462,0.48276085128404167,0.2254026780516204,0.18060676628501196,0.11077689371886927,1.7157164753926168,46.99696960358703,540.4067232618042,59.73629541951913,174.65184391165963
F86679,11.146763726922249,0.0,1.0,300.93867484016187,0.05542072806843047,0.6552218022677542,0.2853789536502884,0.4680724089914462,0.22223990451561568,0.1605331211458126,0.1491545653471255,5.976443157349244,40.92591593860072,483.20203060271547,59.572884388037465,265.22599330646284
F86689,43.313084200033856,0.401650021710812,0.598349978289188,342.70561020104947,0.025902754911645263,0.33042476127757653,0.4225112501371968,0.3021073427724728,0.3897486554714082,0.20217319723411262,0.10536713862364175,6.651196627180693,50.061446682077694,464.44490417708903,47.8395852020757,115.03290049788592
F86691,41.22976914000757,0.1994240460763139,0.8005759539236861,524.8335893497184,0.04791799222340049,0.4864757864969954,0.4094591728525981,0.5791304347826087,0.26498409331919404,0.10447507953340403,0.05060445387062566,7.253022079415266,36.42763652349615,614.1202312310306,39.985600896554274,152.83394339193092
F86692,54.26436409637845,0.5532664678774736,0.4467335321225264,497.6390809331882,0.09342161658858131,0.6239192444687486,0.3717207844991945,0.6421424454264643,0.31037081923116716,0.037466191750048033,0.009976204903858943,11.380247697405572,53.06305419595365,809.7216910358625,60.633400851747815,268.3499574295731
F86700,58.21757452786015,0.7989276139410187,0.20107238605898123,204.75372918013778,0.061853424806708045,0.5768267450724164,0.4220842861809866,0.5536317107699009,0.2954372209517587,0.08711749972775781,0.06272459980398562,8.649174201270077,55.77207254199,707.150661107271,129.01719931874857,921.4100852500623
F86702,23.620386643233743,0.43526785714285715,0.5647321428571429,373.286467486819,0.0480225988700565,0.4524482109227872,0.44077212806026367,0.5779190207156308,0.3080508474576271,0.058333333333333334,0.05466101694915254,4.685190475594078,34.1184076363574,675.9050966608085,73.0033418861413,259.1366224902731
F86707,11.81003853275284,0.6175847457627118,0.3824152542372881,371.4157033478457,0.045405551064403124,0.49774319590406896,0.5013810293721369,0.5962678523309081,0.34118162220425763,0.051131770412287794,0.011250336836432229,2.5049566757983226,38.99868481020084,691.675424110494,58.81973476953592,149.1162250578369
F86708,13.66755845062231,0.2723404255319149,0.7276595744680852,459.86972199604514,0.10427469330972557,0.7154420134058429,0.2594536486657392,0.42487669153914254,0.2943594283546225,0.21765524219046414,0.06310863791577083,3.106771050958308,64.97910289966347,915.4646969873212,94.37417782009148,314.07256399323387
F86712,15.468742302576482,0.3248407643312102,0.6751592356687898,245.40617764421893,0.08079895613770953,0.5515407005921911,0.39787212686941686,0.37117334136304325,0.3087423466827261,0.23737829970892302,0.08270601224530764,3.40896867086529,16.998644421926894,519.5822454308094,50.700839750992515,170.65365530563594
F86731,23.569192654714676,0.6960227272727273,0.3039772727272727,362.6441688009508,0.0469903988183161,0.5252492614475628,0.3956794682422452,0.5467134416543574,0.29906757754800595,0.09268833087149188,0.06125369276218612,5.143307890452687,43.07571251782627,672.4920068966671,42.56375934941998,106.74596645961037
G81012,78.3886771910724,0.6783459595959596,0.3216540404040404,467.52363042510024,0.04255206541586176,0.694646590277594,0.24332477705152292,0.34674111513932626,0.2244039270687237,0.167641377120326,0.2606049379449046,19.855742216047783,75.79950510645153,866.1726134507844,118.18845306765003,466.1928677659016
G81018,128.34839878594713,0.1343637300360639,0.07114889232354457,375.72820027904703,0.0364653913165907,0.7611270480984144,0.22085144576828988,0.40330159624082645,0.17578008130796713,0.12171556290807976,0.2991147639077102,18.263775827457653,48.68778307206121,765.0186141546925,50.2731644915875,199.74176279085054
G81034,167.61297737289385,0.5346218566688159,0.46537814333118405,334.57750785516964,0.04396980965586789,0.8334410059246187,0.08161319803353081,0.3206069582755578,0.3002647170049162,0.12243161477372999,0.25529434009832347,17.547192406060255,39.62550398797714,416.16319773939813,42.322984550500905,86.97078135928132
G81036,3.9696407609523554,0.5124153498871332,0.48758465011286684,397.6899020582991,0.03201820598904937,0.800027038597598,0.15470584259029765,0.2867893918568757,0.2901241522273045,0.2395394425542462,0.18343435253824836,1.0768496868486503,64.66057222684066,541.0718926136008,30.93714442683286,89.37353982113791
G81039,7.716526517939182,0.5457110609480813,0.45428893905191875,651.8026276253391,0.0326233648231537,0.7021005090928527,0.18736888520691083,0.3936450246529216,0.2340090059995457,0.1396865270781277,0.2314769037533906,4.958509486849774,104.29044234883295,876.6096055949172,71.73377759720302,215.4917129163873
G81046,145.36015574302402,0.7885551948051948,0.21144480519480519,478.82130847737596,0.06730117661553625,0.647030739850921,0.3259871865952073,0.32932914433561267,0.25734614673812606,0.13044415696420872,0.28248013306228054,42.15826418820495,59.813258820599124,540.0345112382751,57.19543664419216,240.69066029588043
G81065,110.84419715341012,0.7287133801610416,0.27128661983895835,581.8228429817982,0.025833510126148474,0.6265482970772068,0.0948969433882207,0.4649705435971082,0.33448112668701147,0.10023336651598479,0.10021704717920264,40.06816913591027,78.38085115762034,558.5886687112487,82.04248490915235,573.9083849036477
G81073,142.11398845252387,0.8289085545722714,0.1710914454277286,525.5340231330628,0.03352127485995032,0.4776373755869396,0.49263039576497036,0.321851375115575,0.3145633532152505,0.14559727333708009,0.21793361010895773,31.860077838875327,71.6610822022957,510.5851864555346,50.83708821632672,242.56143655591586
G81076,205.87109042881156,0.6579760403530895,0.34202395964691046,511.34822199289965,0.02294794826557681,0.7146102783454124,0.18297434856004163,0.2332110627387767,0.22428827090763706,0.19031058423343952,0.3520377727290035,37.98299688147417,78.13527117819655,642.3736183856124,52.51002154767561,214.96014474334493
G81088,4.95160414506985,0.0,1.0,364.740325575567,0.04204926395569159,0.8631498948508131,0.11773585691381931,0.17695254752535033,0.19089262289961897,0.1782955420909072,0.45381764424178067,1.0235081308810332,47.21949680428872,497.5222993062438,40.92411983588919,175.87407023340302
G81096,37.388950991351415,0.2887490165224233,0.7112509834775768,680.5612755192093,0.029652042360060513,0.863496866220013,0.1342554570996326,0.4246379943808083,0.3870326345364167,0.09690944456451264,0.09141992651826238,5.25792659747414,82.2453154834267,636.8182620462435,65.66878731197843,144.27525324357214
G81100,47.91006554103911,0.8927341909766262,0.1072658090233738,549.7156994661227,0.03835798150794716,0.8464970114252778,0.0330756658165481,0.3715939328380011,0.2310006395628864,0.17081856153621428,0.22656317854858704,23.602609981553236,65.13201109710039,708.2468857155259,66.71794711540294,248.08165445436566
G81102,238.7461349824075,0.5632368703108253,0.4367631296891747,660.5448342040729,0.031120616601428515,0.4970017352003551,0.13591057665146686,0.5807755942052378,0.13750050441870787,0.05760865178967758,0.22073362656874218,25.817887861533986,79.55412423781034,500.55976116856806,37.86747977878006,125.78718897562135
G81646,9.491232935810915,0.45454545454545453,0.5454545454545454,241.50257311022773,0.04108715069541916,0.7915018501977797,0.20467015439581474,0.2751052698736762,0.4066607120071456,0.14457062651524819,0.17315299221640934,4.157616546064623,39.63383389751047,436.3193738251518,61.693736944857456,179.06002162331856
G81669,9.078056403006176,0.5122950819672131,0.48770491803278687,492.6705856090483,0.050974173085636613,0.5612445249962241,0.3698837033680713,0.2904395106479384,0.40228062226249806,0.17217942908926145,0.1292856064038665,3.021587066808373,47.20213075544298,916.1023885705781,74.58160828763847,302.3771463930284
G82002,102.68539714988047,0.6284139519578809,0.37158604804211914,482.94912190300806,0.04003708108864479,0.5270761911425174,0.19338137549849577,0.47521514027845796,0.17636255509690058,0.08421954803050444,0.26395788148044497,37.065507734617654,77.94501424307508,709.2776712479199,75.62238758009376,317.41128612167165
G82007,36.399855124954726,0.775408670931059,0.224591329068941,594.6085786723237,0.036438391924817265,0.571179951270449,0.4115254089801601,0.39205534284719806,0.24345196658545076,0.1283066481030282,0.2361642882004873,12.828686411389384,30.14801102442793,1058.2345940911678,84.52444980983904,260.1182573099967
G82016,244.0459946452674,0.8647848162475822,0.13521518375241778,420.9070592487148,0.04021588658944749,0.6469237913329946,0.33392328315839276,0.3198345804054883,0.20374296879107015,0.14623162247884067,0.33008568875181804,45.341158524660386,58.728249977816695,472.3744477471032,47.841035248353755,141.3341476749926
G82027,23.203381869422262,0.7717611336032388,0.22823886639676114,429.5091592296853,0.04580747464253493,0.8865680618968204,0.1126937693085819,0.3041802225442218,0.27621182710446457,0.14023840118107006,0.2793012002077808,4.1812007640825,46.355721089242714,980.1315171441992,131.8185415930219,1275.5214352732553
G82028,261.2196649760553,0.8647070199187779,0.1352929800812222,472.98726316285774,0.06635290431909772,0.7332996311749712,0.21696595132648847,0.2640801446819418,0.4474175127807129,0.14464634094242626,0.14372071828318358,34.76365975522118,63.93923913173107,461.2540160439694,47.9038470492251,123.39870246743459
G82032,104.56474149347315,0.8435771517187903,0.15642284828120961,363.844220426475,0.05428371934098911,0.662724882266427,0.2995855183991205,0.1799949489697384,0.38401200362485705,0.16386136407529006,0.27210197138739917,32.357305952516256,43.87775505757167,602.2756141725899,51.228257120684844,210.18514446761031
G82037,179.47767548560952,0.8394451886581826,0.16055481134181737,437.6947196537872,0.027705300741554518,0.6527281882266777,0.259521193811224,0.25218575482925937,0.2722924105099332,0.1656023986084409,0.30954179254783487,33.673429618499384,54.43752141941677,470.38758602726824,60.17842018171131,264.8408395256189
G82042,24.435061018050206,0.7882643372578807,0.21173566274211925,399.5684655004408,0.04680006038717469,0.7816887505661297,0.18916282472622545,0.40885601142711153,0.18203249294515217,0.14466212214467372,0.26437969597380123,8.6656674365103,51.856174001000774,694.9468702148392,76.90810396746441,192.2726259699739
G82044,105.80290803754491,0.8457900725359124,0.1542099274640876,318.1046968756466,0.03893231784476744,0.6729188594675781,0.2731175420130799,0.4035620942086403,0.24602339250446445,0.11760114478990503,0.2323639675012122,26.430931053881512,31.427909006399034,446.95747042115755,46.382961779398435,220.10529779371046
G82051,145.11802230807737,0.8964266761011852,0.1035733238988148,524.5029457443941,0.07462650042213712,0.6060910103148286,0.33369633046606384,0.3902627038799907,0.2891455700074639,0.14315954335776426,0.17737100346274792,35.63132291407803,42.91080790030034,569.0677585388081,60.66127097220235,181.62416855008604
G82056,111.05795465588255,0.9072491081645015,0.09275089183549842,535.256434215149,0.030151525731443335,0.4560435723762307,0.4915997486209064,0.4922002653445988,0.24125410236715314,0.09992318972138817,0.16642692549402974,29.47048326345723,65.57220328354748,445.62219215560225,36.19324115127731,171.29956206095875
G82059,102.46012071567148,0.9122068814376507,0.08779311856234934,443.08669253431054,0.033670170175243,0.6962488470855336,0.22751183321001794,0.3143123562024264,0.2627935497602951,0.18033102581514854,0.24250225515137386,30.332710918367123,59.4349257650805,448.9697851548466,68.5371523390539,327.29414605058224
G82060,49.743868425889666,0.8531608964575468,0.14683910354245322,443.4392756391302,0.06961865628604383,0.55146157727797,0.31966371107266434,0.31039143598615915,0.2679858708189158,0.14012038638985005,0.2759335351787774,15.821039799096605,52.3756523696318,542.2517201972333,57.8357146451106,167.42889814064728
G82066,251.93089696368085,0.8484921800743109,0.1515078199256891,691.7835653892706,0.03923394989080702,0.436356541823743,0.5257437394976494,0.6243635654182375,0.12262340065326982,0.08522716545096386,0.16762852989118462,69.43877392862414,133.36843517391898,331.1216182092073,53.30343803007182,308.70498940555353
G82073,96.01945683015809,0.848953056399865,0.1510469436001351,492.62261856505876,0.033604871225211885,0.5293178639019173,0.2374722290792397,0.36473298773965274,0.2631119888093475,0.16252777092076032,0.20952851147864726,29.911119390552084,55.36213753439301,373.7008512363194,37.33244319002313,119.26961572940036
G82074,297.4573428918794,0.7560163489658575,0.24398365103414257,387.5246300255733,0.03557857442291309,0.6584537992400168,0.31746203464549894,0.3464008979161314,0.16666892047221735,0.16574936780754304,0.32114024530419616,23.039870161291734,29.406396155463316,439.27388588437515,43.921993506392816,106.13723567231989
G82077,131.44293895795502,0.9111887050250493,0.08881129497495066,352.7028914652885,0.0654031117397454,0.4995945308816596,0.40326261197548324,0.2533899104196134,0.3520980669495521,0.15811409712399813,0.23605846298915606,41.046894138104896,55.93428699869128,506.748082666507,55.20882662245378,224.99357355279443
G82080,241.37734212923834,0.77459049940428,0.2254095005957199,362.6883856733587,0.05339265177652684,0.5811512620301434,0.30835905816839176,0.3216693904727317,0.2378064281823134,0.23221354639549663,0.20800193692875735,23.139142785097327,40.947514333521696,278.576995269091,23.988576796041126,80.95314237867223
G82082,20.0580786156932,0.8592039800995025,0.1407960199004975,367.2474528235987,0.055799356004510685,0.63852016901485,0.19122861839870658,0.40696710731899516,0.1998423977283535,0.16834911620450255,0.22484137874814886,3.0946101400451753,47.5348759636166,536.9028729954396,38.6997296765935,113.80468219925268
G82083,183.49865755979195,0.9100676482292082,0.08993235177079188,362.346518080816,0.03416524569834134,0.8461943884669043,0.1431871027747636,0.2553402573244458,0.3161215315454968,0.16588125871957837,0.262656952410479,32.85935753242896,57.17248850759382,382.1910421604862,37.77944180343186,90.44887042978417
G82085,98.83157829661837,0.9059633027522935,0.09403669724770643,431.38184241075413,0.04445789079791723,0.8613875575229694,0.1325456601009538,0.2139615611216382,0.20935972357128071,0.1567013264119998,0.419850002388497,14.577066962833426,61.18214729578569,475.9755737355836,33.35049970527613,99.27696303005007
G82089,3.7839448754188076,0.3460620525059666,0.6539379474940334,348.2945155376543,0.041382529105193556,0.6414551300334483,0.3200404490885991,0.2330749086006171,0.22008452822361085,0.2580962999455493,0.2886405476184303,1.890986244132337,41.80928428012515,546.3330052108263,47.07433140522342,183.15292840566087
G82092,173.57370561723644,0.8598652772180321,0.14013472278196787,471.7239449568789,0.02631132954834336,0.6355393610710957,0.34791543089568683,0.32056605372426067,0.2887255317345988,0.13617490043216676,0.2544064062367596,20.506132907846148,59.00076603565724,759.0814154516474,65.9090352697305,184.221399261589
G82095,130.18362430238287,0.9033227930122856,0.09667720698771448,458.7638258099782,0.06100233888880717,0.5307071093393743,0.27197305129374383,0.2687662729292008,0.40077374560538975,0.13503773113075712,0.19505450052220474,24.305739959212698,38.26344415889663,554.3618363779921,48.810690914688934,142.49819206252528
G82105,28.69387899224943,0.7032764190124596,0.29672358098754037,463.7850673540368,0.050448718558771186,0.6995536606488575,0.2599236750192716,0.355263283116191,0.22672897018377,0.19377218611113756,0.21633659126164623,10.928396648660467,59.098709387900755,639.8412810508289,52.307089718375785,163.8714982698475
G82107,102.00462191648305,0.8616965226554267,0.13830347734457324,805.4585191952849,0.026278037876850194,0.4650423139797382,0.29203874425897713,0.6291938658630162,0.13008907620964602,0.10503430712943296,0.13531577015891375,25.591325300621467,109.12233297875677,662.8329840024363,85.59335216165958,310.3972462179361
G82110,22.43373411277499,0.7164711881693013,0.2835288118306986,267.40873783075745,0.03670588235294118,0.8743101604278075,0.11033155080213904,0.4620748663101604,0.18485561497326203,0.23174331550802138,0.12132620320855615,4.346890047372701,32.70117396406369,607.7700113255465,59.54605145059673,149.45161996895195
G82111,165.5858385517646,0.8838544704140685,0.11614552958593154,409.9792748423328,0.02996865430957946,0.6627529850881484,0.2660397528582559,0.3640086245945897,0.25127285245782827,0.1696653439872443,0.21501694116794404,44.032002424867265,39.546367369829355,473.7741329232872,51.340929011085066,205.25593594781844
G82118,119.69974719336712,0.7364996746909565,0.2635003253090436,450.78657608760767,0.05249308951732937,0.5276153519030407,0.37741866893472253,0.37696682968318096,0.2376674463108654,0.12631564958537103,0.2589836274718265,40.48190128105756,60.02495776575056,500.59307717192047,52.08069361106117,302.1404535929988
G82120,47.66545869657694,0.737234523271577,0.26276547672842293,580.477193058031,0.027717739167540188,0.5710985983432436,0.41442101650262986,0.2712590792293207,0.3517592601181807,0.11043496813573157,0.26629623101826516,7.249157853095946,69.68277974931132,666.2717878854779,70.85761599450304,241.98265566517762
G82125,118.19785686396436,0.656022511775861,0.343977488224139,448.77875952625413,0.02714808191148275,0.5173924952067926,0.11440862293972642,0.6375690785763771,0.1596983904490309,0.07127781268629062,0.13130971369648928,60.78297831160764,81.20569064593793,549.4859076513717,55.80478768377723,179.64814713680704
G82126,37.43059856362115,0.9248185776487663,0.07518142235123368,535.7247628671078,0.038544613793313254,0.5996876679545293,0.07126849401194568,0.4354091245576141,0.20086601158062323,0.1135550079604109,0.24769553709957104,31.711167955500727,74.95962291917193,591.1535578082728,145.54028272673017,593.0056246657505
G82137,189.8094126798911,0.8533499643620812,0.14665003563791876,629.995095800991,0.021219482733166012,0.42248379346907,0.5195350772410646,0.6255116968875407,0.10706376582066116,0.05755163944327379,0.20969841759834645,33.84543204855899,57.12126954827786,380.8448751120356,29.58954307256646,89.13203038425553
G82140,60.571325148562636,0.879581673306773,0.12041832669322709,276.26315948236856,0.04732267645003494,0.6721479734451432,0.3111678895877009,0.3595824598183089,0.36910377358490565,0.15218815513626835,0.1190819357092942,20.029889739273912,33.711827845034776,349.9683267473078,50.95636268534597,154.88166716132952
G82142,61.82156999767063,0.8708867118814368,0.12911328811856318,488.51618914511994,0.028752622544344842,0.5325990209167779,0.3925869413185835,0.2998760251764257,0.2987793248140378,0.17497933752940428,0.22634941827198168,9.988337325547525,75.19587858595433,570.4557807283174,66.45009274050784,313.2917998600456
G82143,41.3423689389873,0.672166621585069,0.32783337841493104,357.0517981749866,0.053900842494284194,0.8779479470074227,0.09571236180274985,0.2966268909142159,0.390115568918538,0.12803407560524915,0.18487895017069123,6.01677991850163,27.447110089117313,724.2462873501521,68.5894684476882,395.92038851426804
G82147,24.830699774266364,0.7449971412235563,0.2550028587764437,632.7498331842639,0.024725706208351097,0.6675043191455945,0.31061948888240704,0.44376135879198547,0.2706589782135565,0.17334918889811304,0.11216316273643115,10.62066711989897,97.11313211973707,777.6594687451197,83.6620239902811,260.21090738961516
G82150,120.81550769825732,0.7002100630189056,0.29978993698109435,367.01471974476107,0.05005103888834008,0.6040370114261253,0.38703941519312457,0.376041357963713,0.3640554512825579,0.1343804537521815,0.12542395205637327,37.5708906384861,33.345663243985186,593.9622459091678,76.03265185206166,282.1097140898668
G82152,205.14206395027455,0.7912574850299401,0.20874251497005988,463.6210645276205,0.020295691802236237,0.5977425679614223,0.3234592761379895,0.472947909490753,0.2834243018388003,0.14151343331037042,0.10203486831646441,37.158436837715634,42.358247353355665,579.2990774749101,78.09137435549029,427.8296718824046
G82154,29.74815639348824,0.8437792329279701,0.15622076707202995,264.1714206205649,0.034815126935636785,0.8634256820815338,0.12314336879806173,0.3168650584641315,0.24375855893816495,0.2892131043927104,0.14995259665016328,4.072129825353762,47.961848196168425,628.3289272297203,69.43178160852905,202.12351148604682
G82155,87.15697606462422,0.8785575920131128,0.1214424079868872,536.6173586669956,0.021926958542075076,0.5557975749655122,0.36869236912800407,0.5364118202279823,0.2212541445823955,0.10455238510128512,0.13533725404777464,25.108926166324185,73.76520557937938,415.78462057948803,37.64400070182059,131.18074037947594
G82161,180.9958484138812,0.8590081016306186,0.14099189836938142,333.22333404300616,0.07365108775516724,0.49813915599143854,0.448167907229339,0.3835574865028911,0.2249784365715746,0.14400376960674696,0.24724467303453343,32.77468362376199,54.41836845946157,467.22375984671066,49.880670160338695,162.9139086190171
G82162,67.36462316516591,0.880521858548867,0.11947814145113299,496.16072529912424,0.017620187078529477,0.5676683551384444,0.370800832841294,0.46051772895366544,0.17993101090773486,0.10199198234873676,0.25724851611299293,11.911240040595413,52.383393541858226,648.7294930307143,46.54945899134078,129.09873255107948
G82165,188.93197329315782,0.9171205717024707,0.0828794282975293,402.1750763581878,0.04800311150232339,0.6829952303944647,0.2987451638656322,0.3198501565986367,0.23342408548443228,0.15477677017870667,0.2911915825673988,32.91396919613923,57.436457687922456,546.6258325306462,59.15915932372027,287.4245157455817
G82217,140.50473480431032,0.8431274900398407,0.15687250996015936,282.45556747679245,0.08067712634186623,0.6,0.38711808422791083,0.1907514450867052,0.31040462427745663,0.18959537572254334,0.3091659785301404,25.35624818694872,39.50309453989029,538.7880766898353,44.744769092942015,220.34756352099527
G82224,34.348115251764604,0.759525296689569,0.24047470331043097,454.3991761601339,0.02988668555240793,0.7797450424929179,0.060576015108593013,0.34575070821529746,0.23380547686496697,0.17861189801699717,0.24173748819641172,7.464411257632421,66.02889903253413,614.5759584647401,89.53064422659821,254.07395137296078
G82226,50.07148629328029,0.8212290502793296,0.1787709497206704,415.3042829613974,0.02473432120939979,0.7915356982487651,0.20838946265529112,0.20513396198173925,0.3432869330938482,0.14567430025445294,0.30590480466995956,10.120507332119374,60.39371063994128,676.6022253993908,39.06597415673162,187.94992335387462
