practice_code_standardised,ocs_submissions_per_1000_patient_months,ocs_clinical_share,ocs_administrative_share,gpad_appointments_per_1000_patient_months,gpad_dna_share,gpad_face_to_face_share,gpad_telephone_share,gpad_same_day_share,gpad_1_to_7_days_share,gpad_8_to_14_days_share,gpad_over_14_days_share,ocs_mean_absolute_monthly_rate_change,gpad_mean_absolute_monthly_rate_change,cbt_inbound_calls_per_1000_patient_months,cbt_mean_absolute_monthly_call_rate_change,cbt_call_rate_range,cbt_answered_share_cbt003,cbt_missed_share,cbt_ivr_share,cbt_callback_request_share
E85023,80.77363740520487,0.7885849375211077,0.21141506247889227,579.6006328768618,0.030121899562291148,0.45644090930484305,0.26780251329599475,0.3921494799265779,0.30969077987480587,0.15249211653409894,0.14547936179225301,12.538261005360335,63.39309999408834,866.686671395057,74.12529686375143,208.05338997408342,0.6175443014069434,0.07210978565358346,0.2839696578640899,0.026344779830663183
E85028,34.39755328870074,0.7912713472485768,0.20872865275142316,416.24862465732986,0.038193588853296295,0.6176160928294617,0.3488945140117829,0.3662328352859479,0.4056808763244551,0.21079276897918953,0.017159113819134875,5.951327055702234,41.81043132627374,494.44268317699493,55.78925366707005,185.62084352309347,0.5109283949686009,0.11584664416240784,0.20595168499066513,0.1644445282591887
E85035,3.639765868352293,0.5893416927899686,0.4106583072100313,335.3262667868512,0.07951954813025282,0.8231311034740889,0.1644492837456191,0.1762223961346082,0.6496648405866141,0.12232467930177958,0.051788083976998196,1.0866573805338862,38.3928869210285,550.5630797667811,77.86155970801217,404.09492719426703,0.5785754253621537,0.14859179740119785,0.22261828280106935,0.050214494435579134
E85042,8.305629615000603,0.7371202113606341,0.2628797886393659,354.7392558945832,0.04296053445502907,0.7840220215266609,0.15894469875046394,0.3021464802672275,0.23181368303847583,0.19949276258814796,0.2665470741061487,0.7526138832971935,51.04711110832412,549.5320540249937,53.46718627640619,123.32262359979455,0.6572295651479455,0.06981990975522102,0.25627919977638464,0.016671325320448828
E85046,79.55807163516236,0.5901102687801516,0.4098897312198484,487.72497361314817,0.029088558500323207,0.7598718417132739,0.12669683257918551,0.49675388550068855,0.2123886343835193,0.1724234844439448,0.11834968100952756,12.403876054177807,53.41256043135256,565.2543418365249,56.46755963255228,153.95274824111578,0.6426995174236729,0.05516890171447972,0.27470475543807743,0.027426825423769917
E85050,17.126983279021314,0.6013724266999376,0.3986275733000624,489.5240130348843,0.037998996005849356,0.6892201584564681,0.30519239583560687,0.33509396075692427,0.35011022109697276,0.11679071087151058,0.19796145535499923,3.6120216861425165,50.06868245523967,584.6786687323041,43.692607674532475,142.1993905510069,0.7583465818759937,0.04084205909763719,0.18871406903861265,0.01209728998775652
E85051,13.81523391319034,0.5819070904645477,0.4180929095354523,554.5853740922141,0.06855072022413741,0.7214118220300271,0.24487620671803148,0.30407771720924565,0.21530590492432317,0.18128939915339404,0.2993269787130371,6.1390410129202655,37.59203536097116,865.3436919439284,75.01762675139986,277.59202564553846,0.365263383882741,0.08011788356070808,0.34395066065538576,0.21066807190116518
E85052,51.34076393799598,0.7061652820288588,0.29383471797114125,553.8606593258578,0.03982247081712062,0.5721262970168612,0.36354977302204927,0.4564688715953307,0.30682555123216604,0.14698848897535668,0.08963602464332036,22.246094113349653,59.121929392819396,536.3280241550774,45.98487568213232,229.30351611608364,0.6806747310702775,0.0671801096647273,0.23506759867732618,0.017077560587668995
E85054,30.805738951935187,0.6486294896030246,0.3513705103969754,602.0440102782853,0.03468872042269699,0.49953450131185995,0.47254766827475303,0.3748292163903902,0.38251901290096363,0.15424329258708452,0.08839638724654503,4.4479790967965,53.81706066968412,577.2727603601768,81.46951470477289,411.0038332534013,0.6236255422172904,0.04698375870069606,0.2572884091596893,0.07195097346918189
E85057,54.4053305503151,0.6263833554670208,0.3736166445329792,397.03769116525507,0.02867137109003781,0.7000424611278484,0.20308550862365288,0.4047556463190246,0.2064823988515276,0.12976929453869018,0.25866914693572196,9.533268647145643,56.78597344017546,729.0731746477743,80.25899323565511,226.30267358702577,0.5041897442108856,0.02871709041258795,0.42094541770813837,0.04614774766838808
E85061,22.587725028087686,0.7692307692307693,0.23076923076923078,486.5309748386591,0.05528704151227109,0.7842221148166049,0.1891949948982332,0.33666290747006067,0.3286880403845121,0.16634444981472532,0.1681434939047312,5.229804274455487,54.340191907206986,604.0028218326236,50.46434158202041,140.21232496754783,0.6903577453821863,0.03506077778258425,0.259679024094822,0.014902452740407492
E85064,9.590755447432134,0.5585365853658537,0.44146341463414634,489.619761634639,0.03929578137690507,0.9668673259758254,0.0030337776503750417,0.5703263102575128,0.2145621327218002,0.10869045912760976,0.10634943385409201,1.484117073146394,63.02742882313584,762.7925472812548,50.678961153309956,146.35612361510505,0.6112576282621363,0.04268760158238523,0.2860253304302493,0.06002943972522923
E85071,9.679370840895341,0.5234375,0.4765625,558.7946158499698,0.049529738141958185,0.8673793896745382,0.0973002232898031,0.30942553623384533,0.4927261655051086,0.12910210433723526,0.06617497800933757,4.02353581636967,69.35553721989342,690.0332728372656,55.9972875346481,128.296725645719,0.7693150684931507,0.02115068493150685,0.1787945205479452,0.03073972602739726
E85075,26.16173021801442,0.7662682602921647,0.2337317397078353,471.9708155997568,0.026095918142000074,0.47108837277779825,0.4830137288821819,0.509330486952041,0.2911406382273915,0.11211307004306378,0.08546505208141632,5.54357627616403,49.97610188306296,520.7851993398766,52.89948732121595,185.79114603697315,0.6405150271856966,0.03869375229327196,0.2695553554154575,0.0512358651055739
E85083,4.762145365434656,0.4986737400530504,0.5013262599469496,551.9667534042392,0.048904959150513766,0.7895736549419868,0.18179737739432913,0.48124585211799437,0.3213721765796279,0.1388653683319221,0.05794448131450672,1.34878768791987,69.39530281013018,1051.044640375919,50.35193832675108,203.52319543451267,0.5973535880394678,0.054118042953116924,0.3161032124701047,0.03240112009806867
E85088,23.663396846592367,0.7873033098209441,0.21269669017905588,506.4711622412819,0.055823150636312935,0.8244688941844547,0.15436292653247477,0.24841555544288393,0.2290219540637834,0.2674035390153628,0.2548547381230036,5.841034739684199,67.72634573332408,820.0657387910226,85.85234481392116,312.7108110785341,0.5745107249099733,0.06411460779708783,0.2967903554094254,0.06456865508063253
E85090,3.1651212553495007,0.539906103286385,0.460093896713615,545.0398240608654,0.05790779465089015,0.8942446631587557,0.04045911829657297,0.3950762016412661,0.35908830666048697,0.15526595599661933,0.08936993920226832,0.4422904568921348,53.82023067762146,839.0691868758915,69.26487006921447,199.54429151226395,0.5959161265186129,0.09582757765735132,0.2671873339708851,0.041068961853150565
E85096,0.961499397370096,0.49295774647887325,0.5070422535211268,545.6035101499126,0.05748467323587083,0.6597086053265159,0.320807168209685,0.3174563776713247,0.3744198168234506,0.21405346372458983,0.09399587976867135,0.7084926798984987,45.965302930116756,502.1329035927576,43.65931228940321,110.7317419640658,0.7632352544567006,0.04433776531190162,0.18430917770166402,0.008090833086113433
E85099,24.09965466206216,0.7533265097236438,0.24667349027635618,386.39615194869265,0.04810239714003001,0.9367997701809825,0.028982731654377734,0.3494525838679817,0.2721440199176482,0.1224424654473491,0.25554597976315874,5.830243814082931,38.267751594452704,498.5446472619635,36.561240607664494,156.7802125263113,0.6937063975063085,0.058285092276483104,0.21658997575577657,0.03141853446143189
E85107,139.54281815080176,0.8282987617319978,0.1717012382680022,486.40230682030796,0.05253988007693178,0.5417128634460912,0.13596560696911417,0.4232152958479466,0.20862088471546553,0.10797601538635593,0.26005204208620886,22.055007209508858,62.71575724055422,470.4768822707212,60.26834853132337,151.5297788009737,0.6663235706933658,0.1097595209132591,0.16251052680827174,0.0614063815851034
E85115,10.443431413178615,0.5694444444444444,0.4305555555555556,478.2221301284708,0.033147016768490835,0.7752068980458425,0.20533818622990596,0.2978465271458902,0.29992633996273665,0.1510464058234759,0.2510507387668443,1.5352139281622543,64.15894585136019,614.6083713220058,48.93676542856997,139.62871969528828,0.6883449647685513,0.05704460402548801,0.24203499544856882,0.01254172145241226
E85119,7.377884327240036,0.6831844029244517,0.31681559707554835,512.7299970032964,0.05889022665373061,0.6711825971080901,0.30632736794117993,0.4390700066628482,0.26146419011326844,0.17150405031034846,0.1277162795590831,1.3240955169857576,46.7467385150838,699.9460593347318,45.30982584462215,120.51057256388174,0.49850153271796277,0.09023341838919048,0.3134879180723717,0.09775144280992584
E85121,136.98784903656588,0.8640824742268042,0.13591752577319588,543.138462233721,0.05993884428173233,0.5965490701834671,0.1440695594292133,0.38955568498564713,0.29629321462744934,0.18649373881932022,0.1275429546116404,20.836129810237438,49.80188823129865,603.6221281980307,48.09686246797417,139.14518970576114,0.552346637967339,0.09500725281924102,0.2770389780543728,0.07560713115904731
E85126,2.329679971559751,0.685064935064935,0.31493506493506496,290.26450944352416,0.06029967426710098,0.852586319218241,0.12969381107491856,0.28307491856677525,0.33745928338762216,0.2586840390879479,0.12078175895765472,0.47641466549481565,41.26152490434866,430.1133828012133,35.62852034132806,112.79355206110586,0.8120603545301069,0.04327870005627462,0.14128446820483961,0.0033764772087788407
E85128,91.79662651247816,0.7848128966372456,0.2151871033627544,1193.9454001245472,0.023448585289251565,0.6953478590056364,0.07219651720366788,0.48461344325733996,0.3633044502397577,0.07811895347859006,0.0736883430077676,8.695142764738536,106.17886811952347,491.5930655345819,41.24217053280487,124.63726393004208,0.6242593475447796,0.10124633930395696,0.18304161274943812,0.09145270040182524
E85129,46.715390259043964,0.4956206584113561,0.504379341588644,502.85004797110446,0.06209315375982043,0.5663019079685746,0.42460718294051625,0.36891133557800226,0.39598765432098765,0.12143658810325476,0.11352413019079685,6.1176844995892905,33.461480503481255,604.8450815508776,38.30606686624959,110.31074031886533,0.6883062352749073,0.03268095826821246,0.27418414238727284,0.0025659567519652894
E85130,27.968428277282086,0.7382413087934561,0.261758691206544,500.4384961488599,0.03447750390491066,0.9537887157606004,0.03550611451864833,0.4737704293496895,0.3373842813059545,0.09710846127471523,0.09166063469084537,3.6637036250698234,36.829604480497146,508.92244337680165,38.667018770630506,138.93932331665974,0.701356109987263,0.06533303364051847,0.1778676856222372,0.05544317074998127
E85605,126.35967175626587,0.8461723254324152,0.1538276745675849,670.2688482125692,0.03464569306482292,0.587316204220887,0.19033241749947163,0.4211829352978473,0.298390749071586,0.10706198484345279,0.17301711904833791,21.959546492099843,57.44393860122114,461.94942779953254,42.73753955406659,116.57382528945675,0.7105182459368292,0.07392561440399527,0.21275244228326104,0.0027817934901651553
E85623,15.1177061251813,0.466789667896679,0.533210332103321,500.1115697869017,0.06960401561628556,0.7308979364194088,0.23747908533184606,0.4433909648633575,0.3230897936419409,0.14751812604573342,0.08047964305633017,3.0779239389219124,51.09111377916731,706.4319982148834,72.13992286096772,219.2078622828319,0.5209460259801793,0.15094563114462825,0.32064595096142456,0.007462391913767916
E85635,14.727518613740731,0.6417759838546923,0.35822401614530774,321.6573288353223,0.052947699131399004,0.9355479578636111,0.0597856218813528,0.40685640362225095,0.21419330992422841,0.1771391609683977,0.20171872112363703,2.7852727451126555,44.38170390498641,442.7320958849143,52.302923077026435,197.7299226409546,0.6773522204692692,0.07284079084287201,0.22983451377932934,0.019972474908529422
E85640,5.368413416197132,0.6351351351351351,0.36486486486486486,329.6496022054023,0.038659037558685445,0.41446596244131456,0.5799589201877934,0.2916666666666667,0.6052670187793427,0.0715962441314554,0.031396713615023476,1.4166371666744493,36.893708031726504,422.00082218944215,51.68921284343808,170.96728811499605,0.7206463812962008,0.0712280098561687,0.20073348232192997,0.007220216606498195
E85656,17.397260273972602,0.600174978127734,0.399825021872266,644.9619482496195,0.05066786236843347,0.7770094869495445,0.03964695332043234,0.469698399962241,0.3803275593524331,0.1303393590409213,0.019233492235804974,4.622392463815721,85.29638692299686,905.9665144596652,73.61897130322353,239.43764074487183,0.5384731695843553,0.15989046067000437,0.27001780854137963,0.03161856120426061
E85657,195.32018832525046,0.7057053791503552,0.29429462084964475,355.531169244929,0.04729474082482028,0.6512535595515463,0.2645120178425633,0.3854670729035984,0.1378019395822132,0.0971782464105781,0.3793137782026007,21.349565797239045,35.664780018081096,385.42957272823816,40.62574834123803,104.12051751051837,0.6576414401175606,0.08592946362968405,0.24456282145481265,0.011737692872887583
E85685,157.66468085106382,0.8883275035626377,0.11167249643736235,772.6978723404255,0.011816019032513878,0.5520222045995242,0.11687373336857873,0.544206538020971,0.22153493699885451,0.11451229183187946,0.11828354921138426,19.34511550556132,122.62008482442712,323.84,40.492653298946806,108.27466660731989,0.7120721554116559,0.05184593389958792,0.21266083592633084,0.02312673450508788
E85687,7.747895403412054,0.676923076923077,0.3230769230769231,488.95179915071145,0.07145904436860068,0.8325511945392492,0.0643588493417845,0.2484154071184788,0.45276694295465625,0.18137493905411994,0.11738176499268649,1.8275665615361254,41.38167095265261,556.745883930567,44.01799963340666,137.17986649764623,0.7393619868329497,0.031633035379757,0.2200128459026923,0.008992131884600974
E85693,176.5467848038348,0.6048203050015997,0.39517969499840033,394.7101861300538,0.03839842781095572,0.528858445746122,0.24401366125431684,0.576815935586041,0.10029383144759688,0.08167178645704146,0.23298544198736906,15.879669708957827,41.64123641108934,369.00292581533097,36.43552443403873,101.30068294237032,0.4253278228481045,0.03337925404357365,0.3644267564671667,0.17686616664115515
E85696,10.118519292016916,0.7688338493292054,0.23116615067079463,750.2114551245236,0.024887255720728245,0.5820527810255554,0.2470630811202049,0.5129864706864874,0.31639385334892267,0.07212850064027615,0.07971438115917821,1.607287053470994,72.98223979883853,504.75643502323396,53.98831337054617,141.8930854751328,0.4089329306135959,0.1933054739542389,0.2154826430551533,0.1822789523770119
E85699,4.886114979112791,0.6437659033078881,0.356234096692112,733.9243087328426,0.04587420169063712,0.5880977791329979,0.30394199657806914,0.43744812047907033,0.3168335281462282,0.10667276515729024,0.13701275600955432,1.1629890139857315,70.91875739755568,858.8621444201312,103.14344591187943,325.288848170204,0.5793572669368847,0.11385350318471338,0.20383613202084538,0.10295309785755645
E85708,8.299671800050492,0.6527249683143219,0.3472750316856781,386.80257510729615,0.06418101221070953,0.5687362323570205,0.15183160642897936,0.4128525196486362,0.18694079573577002,0.19422914796986757,0.2059231459574121,1.202147155491658,34.27222762997098,773.7419001935538,71.18969193088775,229.6141792177823,0.4724491876826864,0.20728706410169262,0.24869825300795323,0.07156549520766774
E85712,25.58547324942524,0.53396283886689,0.46603716113310995,509.3325020457468,0.05370667890750516,0.7345268150868335,0.24281233264478616,0.48854716548083543,0.2506158671869023,0.12967638283222402,0.12920205034044832,5.222109924049201,56.189005683447064,658.0056891244204,70.0393994813432,207.34225709343787,0.4845319310214137,0.05293016865643358,0.4135872654917567,0.048938790979723326
E85713,295.5190237456764,0.0,0.0,434.1067195212001,0.04315129811996419,0.6434198746642793,0.311101163831692,0.3758281110116383,0.40993733213965977,0.14473291554759773,0.06944195762458967,49.451002422133655,66.1439400641291,445.092171569961,57.32380252907317,139.5218712276669,0.6404330869084347,0.07360731125211013,0.24183596251236975,0.04409453402409919
E85715,26.046832099719175,0.3927855711422846,0.6072144288577155,425.25759742767957,0.02727384313244139,0.7081134159813428,0.26139683319013135,0.5352399656315208,0.2271020007364674,0.10931631275316067,0.12689333496992758,4.843076642999145,41.565177653908904,727.9437096117508,64.05892001549387,197.4217893975616,0.5876321186306989,0.03209568472228198,0.2868390483156219,0.09343314833139726
E85734,8.27734628278174,0.6933333333333334,0.30666666666666664,344.4617655579621,0.04725860066482438,0.6188073210781369,0.3143097440826625,0.37706756377908607,0.3858784893267652,0.11474228042773038,0.1208698786495254,1.37386947803116,62.49635777637033,493.4264074937575,58.6698543676607,241.28643286384278,0.7115217938323035,0.0725529119020326,0.18382866888472615,0.031789079318925266
E85735,70.76475335664848,0.8251252808017971,0.17487471919820285,527.5868815573871,0.0495538301077761,0.6740294356240584,0.18291806698342797,0.3732298064665662,0.3678062347896628,0.1685942751187855,0.08999884111716305,16.236711315871073,35.67602908945766,625.0213993983712,43.781947076210194,194.28376106575865,0.7281709154226909,0.027253340637411225,0.21065091072721226,0.03392483321268562
E85743,17.68346595932803,0.8303030303030303,0.1696969696969697,465.10194786056854,0.037444553257676136,0.9621521977072413,0.03179906676651881,0.5360331816348868,0.28987844921942507,0.07586842560055303,0.09810472953511147,5.676577478277512,31.878035357635323,830.2923130509338,93.78296245668709,269.9275580618472,0.5926941818064474,0.06002129787989287,0.25718803446384203,0.09009648584981768
E85745,21.96742725039135,0.7682869277961303,0.23171307220386975,609.9459885342262,0.029675708749745053,0.6851587463457747,0.2702427085457883,0.36173431232578696,0.3037935957576994,0.2687810184240941,0.06565708069889184,3.563967779630137,37.250637852924406,1052.4253325178051,105.40600295116641,278.62988892092585,0.6128666837408144,0.06763332610965543,0.23442148190468684,0.0850095549557714
E85750,17.793274097401866,0.19152970922882429,0.8084702907711757,368.85614666516705,0.04708034761396555,0.997926513187986,0.00027443207806068,0.1986278396096966,0.7384967220612899,0.05799664583015703,0.004787315139502973,1.8126152995375406,26.157170804644274,722.5059048475987,55.853265662539,201.24219846015774,0.6487126000186806,0.035337339269591206,0.2777795074566456,0.03636476851707712
E86006,73.59786303062923,0.8835319609967497,0.11321776814734562,428.97866020791594,0.04063756128162829,0.6020121285345849,0.25360719347568483,0.3627872394804712,0.37568252050465856,0.18081275122563256,0.07502497734612792,26.190285218166267,44.361273054929065,433.44396934086853,46.02245326790947,252.05604040482228,0.6550923264423851,0.048727205831627846,0.260606618069768,0.035527858900361024
E86007,24.56679709334824,0.0565036025786879,0.0018960940462646946,541.047139929197,0.07454025759349818,0.5426854466561057,0.37719539913217165,0.27007714029891866,0.2959053653832909,0.18944142158550864,0.24455885391555893,14.598491664499033,49.018689948005495,607.9839761505497,47.00178136239114,126.51879600567918,0.5865831047639478,0.05045892646450407,0.33100933176016306,0.01634973414443542
E86009,67.33497954520325,0.5515873015873016,0.44690749863163653,299.8839052076807,0.10919593203674686,0.8095677020923587,0.18382646634098382,0.2728976556979138,0.16631333148984545,0.1460964144160752,0.41469259839616557,6.855890929513321,34.71217982952058,577.6084472782221,54.12461717307024,156.62659396806305,0.609006364752987,0.059835058782242496,0.30855492989200656,0.022539839525275565
E86012,77.2887036734936,0.0,0.0,670.9724302599772,0.023694273147227194,0.6827022964878545,0.09937448887120659,0.7167628141369936,0.08687531772870942,0.0804102292067281,0.11588533032734345,53.6708862412344,69.61603900315004,346.423645612422,49.895392886842316,200.93896387738806,0.5582216704482212,0.10773149535510938,0.25838006763988186,0.07551693137548697
E86014,77.43325590007743,0.0,0.024202898550724637,870.5517961148705,0.04360997241343749,0.3894603862118751,0.12959238920256788,0.6613298270038931,0.22409570216825225,0.06906953360662077,0.04542759171887488,46.30883734289308,82.57928222284184,398.018157537398,41.506186124930885,118.57768391338351,0.7047678123325909,0.04787548989201229,0.22967829249725097,0.017678405278145883
E86015,77.32262957417441,0.6367478238930239,0.3566923173962407,406.9655720674805,0.07923972052778544,0.683412628980262,0.3140586987524418,0.34475030859389044,0.2117733063288712,0.16599355248492983,0.2773989429910238,21.869052166068744,56.394938748804364,630.0082424147837,81.99048453238791,482.1997037775835,0.2911167021482485,0.08393264950648345,0.34916973098509774,0.275029998064641
E86019,24.26164182187071,0.4641962944416625,0.5307961942914372,450.4258240089417,0.0920296695886716,0.8333917734322319,0.1607552258934592,0.24860418071476736,0.3276601483479434,0.32501685772083616,0.0986918408631153,4.4490884454621735,68.99644750843225,626.1739014226531,48.89622074175392,157.22640021930056,0.6135115733105683,0.06854737005490774,0.27168661842028674,0.04621563415533265
E86020,6.65118905691159,0.6981132075471698,0.3018867924528302,456.8770784965803,0.07244635193133048,0.7123433476394849,0.287656652360515,0.25043776824034336,0.5713991416309013,0.1616824034334764,0.01648068669527897,1.9114050787369026,53.39861705103319,750.0156867666436,60.88936006008744,185.64493523699434,0.6672801807077721,0.034761147828996905,0.1952229565799381,0.1027357148832929
E86026,244.7226583202504,0.7728925754913578,0.22710742450864219,391.68824935251945,0.06236916007148328,0.567679346438601,0.43232065356139904,0.198774572376819,0.5765892264488128,0.1660709726831759,0.05851416900689303,22.747342049830625,33.90416773101185,519.274421767347,41.659120975033744,107.31338127341405,0.48595197288605596,0.035933678676654666,0.42995243505555664,0.047911571568872886
E86029,286.8004340100326,0.7586698467527483,0.240754448008334,449.5541962165647,0.051559193381954284,0.5653671931021215,0.4294034314497088,0.399688686010109,0.2597722860590797,0.16611574584185948,0.16615072494184724,21.71169339461292,49.98987412915249,453.0530089789757,39.38405980334202,98.06447936414605,0.41491097150393946,0.08144458713685745,0.35566276769289507,0.14789490125299365
E86036,208.2888951258303,0.7811713977721882,0.21734638878907653,392.8524651510899,0.032148980758239666,0.5331253572108973,0.4450847780529625,0.5828014859973328,0.2776481234520861,0.07968184416079253,0.05884454181748905,23.963717353359627,39.328376034690166,483.4689868088689,41.49129571435311,129.0401247489994,0.6011262045744804,0.035256782383219165,0.33641007778938814,0.026936026936026935
E86038,13.038357027068002,0.25760286225402507,0.7280858676207513,445.50829766639066,0.06984110363603047,0.7677024161671161,0.20509934294913745,0.5257977539854978,0.3471375094892804,0.08311300751289233,0.0438993743619277,2.024943888601594,46.12187344694108,566.0023091186864,56.59349159410161,152.7053085321554,0.6431294170976449,0.038489275338429524,0.30698699853707784,0.010611336616322914
E86042,58.77810920014385,0.6634874932517545,0.3057405074680583,453.60792028939517,0.05174303369476507,0.6792118456336714,0.27501457386032413,0.38911041156581555,0.2843884808207998,0.22488049434534219,0.1012941587967821,8.171591047123998,53.471779448374406,552.1249814897083,66.23057272694808,176.47995849733667,0.610318205329604,0.10030843502749094,0.28058008774114446,0.008161075882679746
E86605,24.862500402045608,0.795601552393273,0.17464424320827943,425.62156251005115,0.059472530794226555,0.7658883095292073,0.23229804277185823,0.3634852263281191,0.30559963727046024,0.13730824454016474,0.19292677397415553,3.6355781090223087,38.26977478987923,658.2290695056447,40.92241410786108,142.40855581642393,0.6983141949670169,0.10036647935499633,0.191399951136086,0.00967505497190325
E86609,8.224252901951099,0.7257257257257257,0.26126126126126126,426.2122334732856,0.11195240670632775,0.758634010662134,0.2368075407556208,0.3407440315228309,0.3526809858610832,0.18515800046357103,0.12137835123232635,1.4704768642333448,44.055348213848916,608.4053675804726,45.856088443411174,118.77752200093244,0.7053299595415612,0.02876743839898245,0.24893441402920044,0.01648106301503322
E86610,168.38722736703608,0.7732531930879039,0.22674680691209617,468.4226506755731,0.09069302652190353,0.6502457732404257,0.3316588343326311,0.3321989953005996,0.3751417922540917,0.19262140117755092,0.10003781126775779,28.784410153073974,55.193406762982455,757.5021507008755,63.95501962071992,321.8927045208553,0.6631705524751152,0.07275035072483131,0.20552475115238159,0.058554345647671854
E86618,27.984967417912678,0.9207392197125257,0.07597535934291581,730.8960935973613,0.0637461475564501,0.9920592490093717,0.007579093024718536,0.7333794578275363,0.21117680357255175,0.030206302283162463,0.025143090760425185,4.544851303000703,63.46508086982439,516.9231476479986,29.515319498036465,128.14570565433223,0.5832851616345769,0.06632131264173596,0.30735026012717326,0.041575881542087245
E86632,153.39588534044935,0.6342124953236065,0.36578750467639354,554.9195145046053,0.081336125546162,0.5008919568758241,0.2558494273378319,0.31427906615993173,0.29998190232425864,0.10217430647121177,0.28356472504459784,12.137629207252427,60.52990399440432,667.0253364322401,66.24027777703033,186.98954130007485,0.6714344094809971,0.07422622760415547,0.2513281569268492,0.003011205987998193
E86640,9.316460030531736,0.45941807044410415,0.07656967840735068,482.9293347220042,0.025318325504446217,0.6150550976395167,0.22529469112824604,0.4382995066323968,0.28916659280924106,0.1302844988035097,0.13764069839581672,4.857357638923037,62.06219624495694,688.7617525787904,85.88309907287073,236.74876939435762,0.6203289419173088,0.12418178805203414,0.16993951445853012,0.08542547021294225
E87002,3.120794524380303,0.6537867078825348,0.3462132921174652,287.89450074522836,0.0683074757899675,0.784371544415776,0.18155011225412995,0.3018463291224073,0.2591394966993935,0.12438427772006835,0.31461314211037766,0.8265565318201678,31.325142781315755,383.15349774984446,26.099537739781354,95.52289903200716,0.7233083653301442,0.10727009504626424,0.15242651224271417,0.014024044816516649
E87003,94.88370571493998,0.5623168419238063,0.43768315807619373,572.8188687886421,0.01496245110076811,0.9281002826875303,0.032523343136974955,0.5011278946917563,0.39701893149824397,0.08517746494960167,0.016532937380428884,13.743203071013362,58.97962023136308,685.1876083614119,105.87847491342278,255.37541206802405,0.6562030030316774,0.04793392375450574,0.2599603733498842,0.03585495691198587
E87008,58.83272241638962,0.6919826128954358,0.3080173871045641,535.2200721734436,0.03822467615204927,0.549028456147802,0.41173816096835847,0.4886653217243576,0.30277128902102357,0.11698343597366745,0.09154013590995966,6.488166003604417,29.50171706763608,640.6884891881908,56.15931875640824,158.4180777212489,0.6407402068942577,0.05155725072346465,0.2001308334534488,0.10661817697996474
E87011,110.16283575056286,0.8444866920152091,0.15551330798479088,624.7028640242945,0.17136583076304143,0.8874715032855035,0.07104063296231729,0.5254794153144696,0.2409313396808368,0.13012940860936034,0.10342631084886683,11.000670241840034,66.20508888632399,477.5014398659616,41.05575338057879,109.18694110760521,0.6342682953573543,0.11208579135507357,0.23836049036163073,0.015285422925941358
E87016,18.889521319514376,0.8609271523178808,0.1390728476821192,500.87254576956036,0.01690851419865631,0.9312170633632209,0.05061315217662779,0.5391243537550888,0.26422987587102575,0.08970004245860286,0.1068458253203127,2.5176772438880746,39.28794622144812,552.3808928113488,50.80341354861684,199.26141326268203,0.7238345430457577,0.03666504365155753,0.1888170484526627,0.05068336485002208
E87021,11.760670358210419,0.7069444444444445,0.29305555555555557,815.8148347789157,0.02803083391730904,0.6018220042046251,0.345760336370007,0.41962158374211633,0.2698768645510061,0.14814295725297827,0.15883471819000902,3.4216037481384927,98.66172063454124,651.4431322585388,58.23619212965943,200.30639708055708,0.7421894589037661,0.06947996589940324,0.16892332380522543,0.019407251391605235
E87024,37.32836022920395,0.5608380338436745,0.4391619661563255,802.0183182686378,0.03418530950550378,0.8994505597539708,0.09280477056650477,0.3151311718266544,0.3719879235659235,0.220769966433514,0.09205468149342734,4.5303005504051646,69.53523026452773,710.6074506324164,57.30452083851542,179.42414514783877,0.6648394675019577,0.11162140997693074,0.2016550614827827,0.021884061038328854
E87029,15.937615356220007,0.7180081065431384,0.2819918934568616,512.9475821336287,0.028156090891099796,0.6725257722684994,0.3009193458431535,0.5024737779536909,0.28165086447295035,0.15744022452908263,0.05771548854865696,2.993183667375631,47.37687597441814,505.0387596899225,48.22884144251689,151.8754797974462,0.7713335526075358,0.0645397069034828,0.14245514015276103,0.021671600336220443
E87034,32.59201368241617,0.8634231103388358,0.1365768896611642,495.4835567486139,0.04523893886228298,0.4652935730532283,0.5219279697340298,0.4606988147352299,0.18892228914974113,0.15605033660605092,0.19430570001485867,2.814177265469279,52.071294642780956,570.493325857841,51.33747339776448,157.50160871637019,0.6733739675984752,0.05544194726810674,0.21191033989834815,0.05927374523506988
E87043,34.677498048399684,0.7682026028842772,0.23179739711572284,381.6354410616706,0.029755816926617232,0.6653988749680388,0.2572871388391716,0.3778125799028382,0.37717335719764766,0.1454231654308361,0.09939913065712094,4.828526362687835,49.66853358711949,380.95238095238096,39.88622003061592,135.59838855519314,0.8453509221311475,0.03477202868852459,0.11565061475409837,0.0042264344262295086
E87048,9.40894906027828,0.5336658354114713,0.20698254364089774,401.95687369483096,0.060533535695522736,0.8424493608078921,0.1541065903916876,0.42822952542175,0.32619228299573866,0.1479773510011091,0.09730897203899364,2.0373327185105774,48.667243977940004,378.98589830826626,38.01964447573051,167.61057080112062,0.7401560178306092,0.08271421495789995,0.14759782070331848,0.02953194650817236
