practice_code_standardised,ocs_months,cbt_months,denominator_months,patient_month_exposure,ocs_total,cbt_total,ocs_submissions_per_1000_patient_months,cbt_inbound_calls_per_1000_patient_months,ocs_morning_share,cbt_morning_share,ocs_out_of_hours_share,cbt_out_of_hours_share,cbt_april_y60_integrity_gap_flag
P81078,11,9,12,144432.0,5619.0,62283.0,38.9041209704221,431.2271518777,0.375689624488343,0.53667935070565,0.265349706353444,0.0131335998587094,0
P81079,12,,12,154789.0,6909.0,,44.6349546802421,,0.325662179765523,,0.276016789694601,,0
P81081,12,12,12,73893.0,877.0,51807.0,11.8685125789994,701.108359384515,0.293044469783352,0.489644256567645,0.351197263397948,0.0394348254096937,0
P81082,12,6,12,130904.0,925.0,70088.0,7.06624702071747,535.415266149239,0.48972972972973,0.548581782901495,0.0854054054054054,0.0775881748658829,0
P81083,12,12,12,103877.0,1220.0,79030.0,11.7446595492746,760.803642769814,0.414754098360656,0.484942426926484,0.254098360655738,0.160217638871315,0
P81084,12,12,12,99276.0,1200.0,110719.0,12.0875135984528,1115.26451508925,0.536666666666667,0.46098682249659,0.0683333333333333,0.125768838230114,0
P81086,12,12,12,115841.0,19307.0,104706.0,166.668105420361,903.876865703853,0.906355207955664,0.475292724390197,0.0115502149479463,0.0419078180811033,0
P81087,7,12,12,139155.0,297.0,113029.0,2.13431066077396,812.252524163702,0.333333333333333,0.445540524998009,0.198653198653199,0.0729370338585673,0
P81088,11,,12,83299.0,1600.0,,19.2079136604281,,0.719375,,0.0725,,0
P81089,10,12,12,149488.0,24940.0,153265.0,166.836134004067,1025.26624210639,0.627866880513232,0.51635402733827,0.211748195669607,0.0255178938439957,0
P81092,12,,12,91615.0,2674.0,,29.1873601484473,,0.243081525804039,,0.0545998504113687,,0
P81095,12,12,12,103510.0,3069.0,70582.0,29.6493092454835,681.88580813448,0.528185076572173,0.446119407214304,0.135549038774845,0.0656683006998952,0
P81096,12,12,12,83760.0,821.0,60243.0,9.8018147086915,719.233524355301,0.426309378806334,0.470959281576283,0.20462850182704,0.0393406702853444,0
P81099,12,12,12,129544.0,2069.0,117074.0,15.9714073982585,903.739270054962,0.43934267762204,0.617259169414217,0.241179313678105,0.0743546816543383,0
P81100,12,12,12,188463.0,2737.0,177926.0,14.5227445174915,944.089821344243,0.339788089148703,0.50950957139485,0.298867373036171,0.0726256983240224,0
P81103,12,9,12,142634.0,4709.0,70156.0,33.0145687563975,491.860285766367,0.374814185602039,0.426791721306802,0.204502017413464,0.123952334796739,0
P81107,12,12,12,97788.0,98.0,119055.0,1.00216795516832,1217.48067247515,0.540816326530612,0.727554491621519,0.13265306122449,0.0907311746671706,0
P81112,12,12,12,202569.0,38486.0,125982.0,189.989583796139,621.921419368215,0.557891181208751,0.543514152815482,0.148547523774879,0.0312425584607325,0
P81113,12,12,12,91771.0,5433.0,57443.0,59.2017086007562,625.93847729675,0.378796245168415,0.499260136134951,0.258236701638137,0.0298730915864422,0
P81115,12,10,12,204126.0,4784.0,137368.0,23.4365049038339,672.95689917012,0.510869565217391,0.58891444877992,0.107023411371237,0.0720255081241628,0
P81117,12,12,12,67911.0,1152.0,63244.0,16.9633785395591,931.27770169781,0.505208333333333,0.551736133071912,0.121527777777778,0.0768136107773069,0
P81118,12,12,12,119985.0,1226.0,89649.0,10.2179439096554,747.168396049506,0.386623164763458,0.499447846601747,0.260195758564437,0.102142801369787,0
P81119,12,6,12,131389.0,32626.0,45639.0,248.31606907732,347.357845786177,0.540918286029547,0.389403799382107,0.147305829706369,0.0339840925524223,0
P81123,5,,12,153347.0,5528.0,,36.0489608534891,,0.740231548480463,,0.0253256150506512,,0
P81125,5,12,12,121977.0,208.0,117741.0,1.70523951236709,965.272141469293,0.326923076923077,0.595493498441494,0.0865384615384615,0.0232204584639166,0
P81127,3,5,12,116485.0,12.0,40085.0,0.103017555908486,344.121560715972,0.583333333333333,0.458650367968068,0.333333333333333,0.0749158039166771,0
P81128,7,12,12,118667.0,180.0,94703.0,1.51684967177058,798.056747031609,0.477777777777778,0.470967128813237,0.127777777777778,0.0240858262145867,0
P81129,7,12,12,144312.0,7830.0,110361.0,54.2574422085481,764.738899052054,0.605747126436782,0.519087358758982,0.0139208173690932,0.0483594748144725,0
P81130,9,12,12,165788.0,14887.0,114607.0,89.7954013559486,691.286462228871,0.778867468260899,0.456324657307145,0.0411096930207564,0.128220789306063,0
P81132,12,12,12,112538.0,6736.0,92188.0,59.8553377525813,819.172190726688,0.536520190023753,0.517974139801276,0.0798693586698337,0.0513190436933223,0
P81133,12,10,12,107973.0,7593.0,101464.0,70.3231363396405,939.716410584128,0.426840510996971,0.550579515887408,0.134202554984854,0.0651758259086967,0
P81136,12,12,12,34695.0,691.0,46744.0,19.9164144689437,1347.28347024067,0.452966714905933,0.642777682697245,0.241678726483357,0.107735752182098,0
P81137,12,12,12,82864.0,10663.0,69548.0,128.680729870631,839.30295423827,0.519834943261746,0.578564444700063,0.307887086185876,0.0483119572094093,0
P81138,12,6,12,39680.0,666.0,12793.0,16.7842741935484,322.404233870968,0.53003003003003,0.485421715000391,0.0765765765765766,0.0389275384976159,0
P81140,5,12,12,184728.0,2051.0,188346.0,11.1028106188558,1019.58555281278,0.542662116040956,0.500127425058138,0.0204778156996587,0.0499081477705924,0
P81143,12,12,12,139964.0,35100.0,76546.0,250.778771684147,546.897773713241,0.709145299145299,0.487066600475531,0.239287749287749,0.0321506022522405,0
P81147,12,12,12,60166.0,246.0,51200.0,4.08868796330153,850.978958215603,0.475609756097561,0.43267578125,0.0975609756097561,0.088203125,0
P81149,12,10,12,110006.0,6743.0,79429.0,61.2966565460066,722.042434049052,0.543378318255969,0.545845975651211,0.0507192644223639,0.0439386118420224,0
P81150,7,12,12,146060.0,1327.0,137720.0,9.08530740791456,942.900178009037,0.525998492840995,0.511349114144641,0.12810851544838,0.0900885855358699,0
P81154,8,10,12,96202.0,12526.0,56986.0,130.205193239226,592.357747240182,0.530736068976529,0.581212929491454,0.347916334025228,0.0772294949636753,0
P81155,,12,12,73388.0,,70910.0,,966.234261732163,,0.536680298970526,,0.106472993935975,0
P81157,12,12,12,136509.0,36878.0,87114.0,270.150686035353,638.155725996088,0.436656000867726,0.429575039603278,0.161288573133033,0.0308790779897605,0
P81159,12,12,12,146003.0,14169.0,97364.0,97.0459511105936,666.863009664185,0.568847483943821,0.542787888747381,0.236008186886866,0.0601659751037344,0
P81160,12,12,12,196410.0,7359.0,156816.0,37.4675423858256,798.411486176875,0.336322869955157,0.492934394449546,0.289849164288626,0.10787802265075,0
P81165,12,12,12,33117.0,873.0,30721.0,26.3610834314702,927.650451429779,0.619702176403207,0.466879333355034,0.193585337915235,0.0661436802187429,0
P81166,12,12,12,28513.0,353.0,31409.0,12.3803177497983,1101.56770595869,0.356940509915014,0.384507625202967,0.331444759206799,0.0886051768601356,0
P81167,12,12,12,71381.0,104.0,77755.0,1.45697034224794,1089.29547078354,0.326923076923077,0.465526332711723,0.355769230769231,0.112597260626326,0
P81169,12,12,12,81015.0,11028.0,51316.0,136.12294019626,633.413565389125,0.589318099383388,0.469892431210539,0.0788900979325354,0.0630017928131577,0
P81170,,12,12,133922.0,,67342.0,,502.844939591703,,0.501603753972261,,0.0859641828279528,0
P81171,12,10,12,56000.0,564.0,63798.0,10.0714285714286,1139.25,0.390070921985816,0.565315527132512,0.191489361702128,0.0909276152857456,0
P81172,12,12,12,147217.0,52128.0,66632.0,354.089541289389,452.610771853794,0.461613720073665,0.475927482290791,0.117096378146102,0.037309400888462,0
P81179,12,12,12,78518.0,1468.0,68778.0,18.6963498815558,875.952011003846,0.311989100817439,0.458896740236704,0.368528610354223,0.119674896042339,0
P81180,12,12,12,41524.0,257.0,33928.0,6.1891917926982,817.069646469512,0.424124513618677,0.569765385522283,0.163424124513619,0.0442996934685216,0
P81181,12,12,12,64356.0,3014.0,47071.0,46.833240101933,731.415874199764,0.374917053749171,0.478468696224852,0.160252156602522,0.0910964287990483,0
P81182,10,12,12,80423.0,2308.0,74687.0,28.698257961031,928.677119729431,0.411178509532062,0.457576285029523,0.154246100519931,0.171167673089025,0
P81184,12,12,12,109860.0,905.0,88101.0,8.23775714545786,801.93883123976,0.313812154696133,0.531503615168954,0.333701657458564,0.0321903270110441,0
P81185,7,,12,127866.0,515.0,,4.02765395022915,,0.415533980582524,,0.21747572815534,,0
P81186,9,12,12,56792.0,125.0,45413.0,2.20101422735597,799.637272855332,0.48,0.447206746966728,0.136,0.11481293902627,0
P81191,12,10,12,119365.0,6078.0,106669.0,50.9194487496335,893.637163322582,0.421849292530438,0.597980669172862,0.0478775913129319,0.092219857690613,0
P81196,12,,12,437041.0,1291.0,,2.95395626497285,,0.571649883810999,,0.0883036405886909,,0
P81197,12,12,12,60232.0,1318.0,52248.0,21.8820560499402,867.445875946341,0.583459787556904,0.483176389526872,0.0819423368740516,0.10949701423978,0
P81201,12,12,12,72681.0,1039.0,68539.0,14.2953454135194,943.011240902024,0.516843118383061,0.697807087935336,0.139557266602502,0.0162972905936766,0
P81208,12,12,12,216810.0,5072.0,235259.0,23.3937549006042,1085.0929385176,0.472791798107256,0.625774146791409,0.204258675078864,0.111876697597116,0
P81212,12,12,12,75112.0,17317.0,42510.0,230.549046756843,565.954840771115,0.454466709014263,0.461091507880499,0.230005197205059,0.0390496353799106,0
P81213,12,6,12,219561.0,14280.0,62512.0,65.0388730238977,284.71358756792,0.456582633053221,0.501535705144612,0.14187675070028,0.0841758382390581,0
P81214,11,12,12,57136.0,281.0,45591.0,4.9180901708205,797.938252590311,0.576512455516014,0.528064749621636,0.0676156583629893,0.0476848500800597,0
P81218,12,12,12,73705.0,19644.0,51843.0,266.521945593922,703.385116342175,0.527692934229281,0.561406554404645,0.313785379759723,0.0452712998861949,0
P81620,6,12,12,17728.0,13.0,12645.0,0.733303249097473,713.278429602888,0.153846153846154,0.570264926848557,0.461538461538462,0.00759193357058126,0
P81622,12,12,12,138201.0,22766.0,123129.0,164.731080093487,890.941454837519,0.52130369849776,0.451956890740605,0.216770622858649,0.054406354311332,0
P81633,5,6,12,46634.0,116.0,22057.0,2.48745550456748,472.981086760733,0.370689655172414,0.370041256743891,0.0862068965517241,0.0495534297501927,0
P81646,12,12,12,50284.0,178.0,43405.0,3.539893405457,863.197040808209,0.50561797752809,0.475982029720078,0.157303370786517,0.225227508351572,0
P81647,12,6,12,52700.0,482.0,26585.0,9.146110056926,504.459203036053,0.477178423236515,0.47925521910852,0.157676348547718,0.0530750423170961,0
P81655,12,12,12,125958.0,1100.0,85362.0,8.73306975340987,677.702091173248,0.382727272727273,0.407347531688573,0.261818181818182,0.0514163210796373,0
P81664,12,6,12,218989.0,9408.0,149139.0,42.9610619711492,681.034207197622,0.39030612244898,0.541910566652586,0.208227040816327,0.0542044669737627,0
P81668,12,12,12,75915.0,618.0,59762.0,8.14068365935586,787.222551537904,0.309061488673139,0.496971319567618,0.323624595469256,0.0198119206184532,0
P81674,12,12,12,68799.0,1699.0,48572.0,24.6951263826509,705.998633701071,0.581518540317834,0.494914765708639,0.182460270747499,0.16060693403607,0
P81681,12,12,12,165936.0,8881.0,111744.0,53.5206344614791,673.416256870119,0.501520099087941,0.467586626575029,0.0435761738542957,0.0761293671248568,0
P81683,12,12,12,91734.0,9581.0,108168.0,104.443281662197,1179.14840735169,0.44316877152698,0.595610531765402,0.306231082350485,0.1261371200355,0
P81685,12,6,12,52873.0,407.0,26160.0,7.69769069279216,494.770487772587,0.542997542997543,0.515214067278287,0.125307125307125,0.132607033639144,0
P81686,12,12,12,30867.0,424.0,16647.0,13.7363527391713,539.313830304208,0.433962264150943,0.527362287499249,0.221698113207547,0.0513606055145071,0
P81687,12,12,12,25226.0,261.0,16055.0,10.3464679299136,636.446523428209,0.291187739463602,0.517720336343818,0.448275862068966,0.0723762067891622,0
P81692,12,12,12,24613.0,352.0,18710.0,14.3013854467151,760.167391216024,0.758522727272727,0.422982362373063,0.0511363636363636,0.0253340459647247,0
P81694,12,6,12,64325.0,504.0,38176.0,7.83521181500194,593.48620287602,0.619047619047619,0.5912615255658,0.128968253968254,0.133146479463537,0
P81695,12,12,12,77685.0,2760.0,73796.0,35.5280942266847,949.938855634936,0.609420289855072,0.534744430592444,0.0181159420289855,0.113610493793702,0
P81699,5,12,12,27972.0,13.0,28102.0,0.464750464750465,1004.6475046475,0.230769230769231,0.388691196356131,0.461538461538462,0.0739804996085688,0
P81701,12,6,12,35751.0,277.0,16848.0,7.74803501999944,471.259545187547,0.339350180505415,0.516797245963913,0.314079422382672,0.0899810066476733,0
P81704,12,6,12,131495.0,4139.0,126671.0,31.4764819955131,963.314194456063,0.384150761053395,0.68446605774013,0.361681565595554,0.0762368655809143,0
P81707,12,12,12,63359.0,1139.0,60429.0,17.976925140864,953.755583263625,0.409130816505707,0.488854688973837,0.167690956979807,0.0913799665723411,0
P81709,12,12,12,73633.0,4556.0,67413.0,61.8744313011829,915.527005554575,0.478928884986831,0.535149006868112,0.192932396839333,0.0872680343553914,0
P81710,12,12,12,120709.0,5078.0,86528.0,42.0681142251199,716.831387883256,0.516345017723513,0.459319526627219,0.0903899172902718,0.165923169378698,0
P81711,11,12,12,22463.0,595.0,21332.0,26.4880024929885,949.650536437697,0.378151260504202,0.501828239264954,0.25546218487395,0.0927245452840803,0
P81714,12,12,12,69465.0,1801.0,53576.0,25.926725689196,771.266105232851,0.353137146029983,0.476556667164402,0.258189894503054,0.055696580558459,0
P81721,12,6,12,30418.0,2623.0,18110.0,86.2318364126504,595.371161812085,0.460160121997713,0.443622308117062,0.150209683568433,0.047542794036444,0
P81724,1,6,12,32745.0,1.0,16411.0,0.030539013589861,501.17575202321,0.0,0.530193163122296,0.0,0.0996282980927427,0
P81726,12,12,12,20766.0,183.0,23618.0,8.81248194163537,1137.33988250024,0.295081967213115,0.370268439325938,0.349726775956284,0.138369040562283,0
P81730,12,12,12,109630.0,34157.0,63072.0,311.566177141293,575.316975280489,0.644582369646046,0.394041730086251,0.0316187018766285,0.0339770421106038,0
P81731,,12,12,31494.0,,21049.0,,668.349526894012,,0.43883319872678,,0.129222290845171,0
P81732,12,12,12,55685.0,422.0,43034.0,7.57834246206339,772.811349555536,0.293838862559242,0.496026397732026,0.367298578199052,0.0334619138355719,0
P81734,12,12,12,234609.0,4974.0,331691.0,21.201232689283,1413.80339202673,0.438078005629272,0.497200707887763,0.186168073984721,0.0439053215191247,0
P81735,7,,12,39630.0,26.0,,0.656068634872571,,0.615384615384615,,0.0769230769230769,,0
P81736,5,12,12,49188.0,137.0,40644.0,2.78523217044808,826.299097340815,0.875912408759124,0.529007971656333,0.0218978102189781,0.144867631138667,0
P81740,7,,12,133097.0,14854.0,,111.602815991345,,0.583883129123468,,0.0475966069745523,,0
P81741,1,,12,28973.0,1.0,,0.0345148931764056,,0.0,,0.0,,0
P81742,12,10,12,31884.0,238.0,40028.0,7.46455902647096,1255.42591895622,0.478991596638655,0.569226541421005,0.0168067226890756,0.0916358549015689,0
P81748,12,6,12,90770.0,1883.0,40799.0,20.7447394513606,449.476699350006,0.509824747742963,0.500870119365671,0.0839086563993627,0.0981396602857913,0
P81755,12,9,12,104520.0,35289.0,41761.0,337.629161882893,399.550325296594,0.615064184306724,0.446086061157539,0.00779279662217688,0.0320155168698068,0
P81757,12,9,12,43242.0,3401.0,28147.0,78.6503861986032,650.918088895056,0.431343722434578,0.480726187515543,0.305204351661276,0.038760791558603,0
P81770,12,12,12,91571.0,372.0,89946.0,4.06242150899302,982.254207117974,0.537634408602151,0.663509216641096,0.0833333333333333,0.0291174704822894,0
P81771,12,4,12,112578.0,23850.0,38376.0,211.85311517348,340.883653999893,0.46020964360587,0.463701271628101,0.340880503144654,0.0256149676881384,0
P81780,12,12,12,69067.0,10292.0,50781.0,149.014724832409,735.242590528038,0.519724057520404,0.400405663535574,0.157792460163234,0.0525393355782675,0
P82001,12,,12,122663.0,23397.0,,190.742114574077,,0.523314954908749,,0.394110356028551,,0
P82002,12,4,12,87016.0,19156.0,16602.0,220.143421899421,190.792497931415,0.540144080183754,0.453318877243706,0.1324389225308,0.039151909408505,0
P82003,12,10,12,181345.0,878.0,119739.0,4.84160026468885,660.282886211365,0.420273348519362,0.483317883062327,0.240318906605923,0.0666867102614854,0
P82004,12,10,12,117227.0,2061.0,64767.0,17.5812739385978,552.492173304785,0.30616205725376,0.550419194960396,0.409995147986414,0.0647397594453966,0
P82005,12,10,12,85882.0,17289.0,52703.0,201.311101278498,613.667590414755,0.443866041992018,0.420810959527921,0.381745618601423,0.0970343244217597,0
P82006,12,10,12,127116.0,2223.0,111208.0,17.487963749646,874.85446363951,0.44489428699955,0.553215596000288,0.192982456140351,0.100918998633192,0
P82007,12,,12,160230.0,44351.0,,276.795855957062,,0.583008274897973,,0.163603977362404,,0
P82008,12,,12,177466.0,1683.0,,9.4835066998749,,0.428995840760547,,0.210338680926916,,0
P82009,12,10,12,93599.0,5538.0,72541.0,59.1672987959273,775.018963877819,0.546406644998194,0.65955804303773,0.119176598049837,0.0261782991687459,0
P82010,12,12,12,96779.0,19809.0,43117.0,204.682834085907,445.520205829777,0.514261194406583,0.431082867546443,0.166389015094149,0.0470116195468145,0
P82011,12,12,12,83684.0,4192.0,65715.0,50.0932077816548,785.275560441661,0.50763358778626,0.508620558472191,0.0966125954198473,0.0598189150117934,0
P82012,12,,12,74359.0,625.0,,8.40516951545879,,0.4864,,0.088,,0
P82013,12,11,12,47055.0,435.0,31684.0,9.24450111571565,673.339708851344,0.549425287356322,0.530646383032445,0.0666666666666667,0.0676997853806338,0
P82014,12,12,12,77782.0,8256.0,49948.0,106.142809390347,642.153711655653,0.53125,0.464202770881717,0.299781976744186,0.0421838712260751,0
P82015,12,6,12,243476.0,62112.0,49322.0,255.105225977098,202.574381047824,0.576378155589902,0.426178987064596,0.304176326635755,0.0535460849113986,0
P82016,12,10,12,144967.0,2554.0,112049.0,17.6178026723323,772.927631805859,0.297180892717306,0.48071825719105,0.340250587314017,0.0502369499058448,0
P82018,12,,12,89208.0,1417.0,,15.8842256299883,,0.496118560338744,,0.104446012702893,,0
P82020,12,10,12,57422.0,398.0,29068.0,6.93114137438612,506.217129323256,0.263819095477387,0.466457960644007,0.434673366834171,0.0468556488234485,0
P82021,12,10,12,83969.0,1876.0,49072.0,22.3415784396623,584.406149888649,0.38272921108742,0.464338115422237,0.267590618336887,0.0485001630257581,0
P82022,12,,12,66231.0,720.0,,10.8710422611768,,0.394444444444444,,0.247222222222222,,0
P82023,12,10,12,103766.0,1571.0,66526.0,15.1398338569474,641.115586993813,0.328453214513049,0.458061509785648,0.344366645448759,0.0931816132038601,0
P82025,11,,12,53828.0,221.0,,4.10566991157019,,0.520361990950226,,0.0542986425339367,,0
P82029,12,,12,43462.0,499.0,,11.4812940039575,,0.480961923847695,,0.150300601202405,,0
P82030,12,,12,48106.0,269.0,,5.59181806843221,,0.33457249070632,,0.28996282527881,,0
P82031,12,12,12,128605.0,25910.0,63185.0,201.469616266864,491.31060223164,0.504438440756465,0.43619529951729,0.168622153608645,0.0534778824087996,0
P82033,12,10,12,24330.0,521.0,13428.0,21.4138923140156,551.911220715166,0.474088291746641,0.471626452189455,0.103646833013436,0.0467679475722371,0
P82034,12,5,12,48540.0,161.0,12310.0,3.31685208075814,253.605274000824,0.459627329192547,0.517952883834281,0.111801242236025,0.0694557270511779,0
P82036,12,10,12,34599.0,236.0,19984.0,6.82100638746785,577.588947657447,0.411016949152542,0.507506004803843,0.177966101694915,0.0661529223378703,0
P82037,12,,12,56519.0,567.0,,10.0320246288859,,0.511463844797178,,0.100529100529101,,0
P82607,12,10,12,72090.0,1100.0,41686.0,15.2587043972812,578.249410459148,0.498181818181818,0.472796622367222,0.13,0.0538310224056038,0
P82609,12,12,12,76016.0,683.0,44893.0,8.98495053672911,590.573037255315,0.27086383601757,0.547769139955004,0.414348462664714,0.0684293765174972,0
P82613,12,12,12,61515.0,835.0,47949.0,13.5739250589287,779.468422336016,0.302994011976048,0.498300277378047,0.31497005988024,0.123985901687209,0
P82616,11,11,12,47202.0,85.0,26731.0,1.80077115376467,566.310749544511,0.388235294117647,0.562305936927163,0.247058823529412,0.0758295611836445,0
P82624,6,,12,42697.0,92.0,,2.1547181300794,,0.260869565217391,,0.467391304347826,,0
P82625,12,,12,28605.0,441.0,,15.4168851599371,,0.349206349206349,,0.242630385487528,,0
P82626,12,,12,62226.0,965.0,,15.5079870150741,,0.433160621761658,,0.164766839378238,,0
P82627,12,12,12,50265.0,2252.0,37912.0,44.8025465035313,754.242514672237,0.628774422735346,0.518833087149188,0.103463587921847,0.0851181683899557,0
P82629,11,11,12,24629.0,82.0,43754.0,3.32940842096715,1776.52361037801,0.341463414634146,0.551172464231842,0.195121951219512,0.0818668007496458,0
P82633,12,11,12,30286.0,2130.0,20441.0,70.3295251931586,674.932311959321,0.786854460093897,0.543760090015166,0.0150234741784038,0.0483831515092217,0
P82634,7,12,12,48666.0,1714.0,34102.0,35.2196605432951,700.735626515432,0.507001166861143,0.507506891091432,0.0519253208868145,0.0454225558618263,0
P82640,12,11,12,61418.0,805.0,39482.0,13.1069067700023,642.840860985379,0.275776397515528,0.472316498657616,0.368944099378882,0.124512436046806,0
P82643,12,5,12,90454.0,2816.0,15985.0,31.131846021182,176.719658611007,0.346235795454545,0.485079762277135,0.304332386363636,0.0501094776352831,0
P82652,12,,12,52225.0,899.0,,17.2139779798947,,0.491657397107898,,0.1412680756396,,0
P82660,7,12,12,43573.0,137.0,36013.0,3.14414889954789,826.498060725679,0.54014598540146,0.515536056424069,0.072992700729927,0.0704745508566351,0
P83001,7,5,12,170462.0,1212.0,48527.0,7.11008905210545,284.679283359341,0.558580858085809,0.528530508788922,0.051980198019802,0.149607435036165,0
P83004,12,12,12,94406.0,1842.0,59379.0,19.5114717284918,628.974853293223,0.343105320304017,0.472540797251554,0.275244299674267,0.205375637851766,0
P83005,9,12,12,55135.0,7327.0,30099.0,132.891992382334,545.914573320033,0.68445475638051,0.483437987973022,0.00764296437832674,0.0249509950496694,0
P83006,10,12,12,97345.0,10922.0,61688.0,112.1988802712,633.704864142997,0.487548068119392,0.451287122292828,0.0338765793810657,0.0921248865257425,0
P83007,9,3,12,133563.0,2218.0,40383.0,16.6063954837792,302.351699198131,0.761496844003607,0.631651932743976,0.0369702434625789,0.0823118639031276,0
P83009,5,12,12,91542.0,24.0,104024.0,0.262174739463853,1136.35271241616,0.416666666666667,0.496395062677844,0.0833333333333333,0.120289548565716,0
P83010,8,12,12,43855.0,4993.0,31608.0,113.852468361646,720.738798312621,0.627278189465251,0.477980258162491,0.0813138393751252,0.11595165780815,0
P83011,12,12,12,87963.0,1384.0,60369.0,15.7338881120471,686.299921557928,0.359826589595376,0.509168613029866,0.293352601156069,0.023372923189054,0
P83012,10,12,12,579897.0,25630.0,432776.0,44.1975040395105,746.298049481201,0.49683964104565,0.482591456088138,0.0391728443230589,0.0781605264617262,0
P83015,9,12,12,89288.0,4859.0,65396.0,54.4194068631843,732.416450138876,0.579543115867462,0.497813321915713,0.125951841942787,0.0805095112850939,0
P83017,9,,12,84064.0,5889.0,,70.0537685572897,,0.64951604686704,,0.0725080658855493,,0
P83021,9,12,12,119349.0,6101.0,70224.0,51.1189871720752,588.392026745092,0.652679888542862,0.492523923444976,0.093591214554991,0.059595010252905,0
P83024,7,,12,54658.0,869.0,,15.8988620147096,,0.686996547756041,,0.0874568469505178,,0
P83025,9,12,12,106566.0,16199.0,41153.0,152.009083572622,386.173826548805,0.586888079511081,0.442227784122664,0.0942033458855485,0.0326100162807086,0
P83027,2,9,12,21934.0,18.0,16155.0,0.820643749430109,736.527765113522,0.388888888888889,0.456948313215723,0.333333333333333,0.046115753636645,0
P83603,9,12,12,110352.0,15859.0,56477.0,143.712846164999,511.789546179498,0.492969291884734,0.490252669228181,0.235954347689009,0.106645182994847,0
P83605,9,12,12,90532.0,11803.0,64672.0,130.373790482923,714.355145142049,0.64737778530882,0.473527956457199,0.0162670507498094,0.0869155121227115,0
P83608,12,8,12,76816.0,1786.0,38892.0,23.2503645073943,506.300770672776,0.328107502799552,0.489432273989509,0.34434490481523,0.118687647845315,0
P83609,,12,12,46872.0,,37978.0,,810.249189281447,,0.4950497656538,,0.081468218442256,0
P83611,6,,12,55924.0,50.0,,0.894070524282955,,0.62,,0.02,,0
P83612,9,12,12,64726.0,7158.0,44600.0,110.589253159472,689.058492723172,0.667365185806091,0.502959641255605,0.0359038837664152,0.0902690582959641,0
P83620,9,12,12,64109.0,1248.0,37420.0,19.4668455287089,583.693397182923,0.471955128205128,0.488321753073223,0.173076923076923,0.0700160342063068,0
P83621,5,12,12,35961.0,1557.0,33712.0,43.2969049803954,937.460026139429,0.784842646114322,0.497122686283816,0.000642260757867694,0.0930825818699573,0
P83623,9,5,12,58020.0,4935.0,13077.0,85.0568769389866,225.387797311272,0.810131712259372,0.438326833371568,0.0214792299898683,0.133899212357574,0
P84004,12,,12,104169.0,12640.0,,121.341281955284,,0.542642405063291,,0.0560126582278481,,0
P84005,12,,12,183564.0,1439.0,,7.83922773528579,,0.261987491313412,,0.365531619179986,,0
P84009,11,12,12,135256.0,31482.0,60590.0,232.758620689655,447.965339800083,0.392827647544629,0.446740386202344,0.38952417254304,0.0451724707047368,0
P84010,12,12,12,123893.0,24283.0,56673.0,195.999773998531,457.435044756362,0.499485236585265,0.554355689658215,0.376683276366182,0.0338609214264288,0
P84012,12,12,12,103361.0,22873.0,63541.0,221.292363657472,614.748309323633,0.489616578498667,0.461560252435435,0.39898570366808,0.0897058592090147,0
P84014,12,12,12,64278.0,2589.0,70416.0,40.2781667133389,1095.49145897508,0.408265739667825,0.702127357418768,0.180378524526844,0.0365825948648035,0
P84016,12,5,12,110633.0,3127.0,19256.0,28.2646226713548,174.052949843175,0.422769427566358,0.530432073120066,0.229932842980492,0.0776381387619443,0
P84017,12,12,12,152638.0,41078.0,68173.0,269.120402520997,446.631900313159,0.485807488193193,0.523359687852962,0.417181946540727,0.0823199800507532,0
P84018,11,5,12,47764.0,3652.0,7813.0,76.4592580185914,163.575077464199,0.323658269441402,0.451043133239473,0.323658269441402,0.0345577883015487,0
P84019,9,9,12,127713.0,303.0,95703.0,2.37250710577623,749.359892884828,0.514851485148515,0.663605111647493,0.033003300330033,0.0903524445419684,0
P84020,12,12,12,117973.0,24410.0,71579.0,206.911750993871,606.74052537445,0.475870544858664,0.526928289023317,0.440761982793937,0.054652900990514,0
P84021,12,12,12,111159.0,26840.0,65250.0,241.455932493095,586.99700429115,0.459649776453055,0.512091954022988,0.476490312965723,0.0880613026819923,0
P84022,11,5,12,74676.0,2451.0,23397.0,32.8217901333762,313.313514382131,0.20359037127703,0.54310381672864,0.507547939616483,0.0611189468735308,0
P84023,11,,12,116586.0,26648.0,,228.569468032182,,0.372673371359952,,0.334584208946262,,0
P84024,12,12,12,97411.0,23595.0,55931.0,242.221104392728,574.175401135395,0.581012926467472,0.508698217446497,0.111718584445857,0.0892349502065044,0
P84025,7,5,12,91337.0,432.0,25905.0,4.7297371273416,283.620000656908,0.326388888888889,0.511638679791546,0.263888888888889,0.07222543910442,0
P84026,12,12,12,116669.0,23306.0,54543.0,199.761719051333,467.502078529858,0.510855573672016,0.479621582971234,0.446880631597014,0.0514089800707698,0
P84027,11,12,12,98455.0,7709.0,65630.0,78.2997308415012,666.598953836778,0.366584511609807,0.537406673777236,0.298482293423271,0.0970592716745391,0
P84028,12,,12,126983.0,6472.0,,50.9674523361395,,0.475896168108776,,0.0880716934487021,,0
P84029,12,12,12,127122.0,39920.0,71555.0,314.029042966599,562.884473183241,0.488326653306613,0.500999231360492,0.414053106212425,0.0881978897351687,0
